context,dialogue_id,model_name,response,annotations.relevance,am_scores,fm_scores,am_fm_scores
"What do you think about the equipment in our company ?
We have to equip our company with a network of work stations at every office and show room as soon as possible .",dailydialog-grade_00011,transformer_generator,"We have a lot of work , but we have to work overtime . We need to work with a company .",0.325139606157505,0.11158029794515635,0.5386989143698536,0.325139606157505
"I shouted it back of course .
Hold it , Mike . You won't accomplish anything by hollering at him , right ? You worked it all up till now . Why not wait until you cool down a bit ?",dailydialog-grade_00012,transformer_generator,I ' ve been a little sick for a while . I was a little boy and I haven ' t lost my temper .,0.2550622903387959,0.01768970620182134,0.49243487447577045,0.2550622903387959
"What did they say ?
They said I need a new hard drive .",dailydialog-grade_00013,transformer_generator,They are very good .,0.2469564061601239,0.11304528112169258,0.3808675311985552,0.2469564061601239
"That is right up my alley . You say party and I'm there .
Perfect . It will be open to the public and we anticipate roughly about five to seven hundred people .",dailydialog-grade_00014,transformer_generator,Are you serious ?,0.1347007912711537,0.033893818524057595,0.23550776401824983,0.1347007912711537
"I can check that for you right now . Would you mind holding ?
Sure . No problem .",dailydialog-grade_00015,transformer_generator,I ' m afraid I can ' t .,0.2293739248744917,0.07267650231879091,0.3860713474301925,0.2293739248744917
"Oh , your precious game . You watch the same game every year , and each year your beloved hometown team loses by at least three goals !
Oh no you didn't . You didn't just insult the Sals-bury Seals , did you ? Why don't you just . just go and return all of those stupid clothes and not come back until the sales are over ?",dailydialog-grade_00016,transformer_generator,I ' m not so serious ! I ' m just gonna go to the game .,0.27599948453545536,0.06542880878606981,0.48657016028484096,0.27599948453545536
"I wasn't all that impressed by the food .
The service certainly could have been better .",dailydialog-grade_00017,transformer_generator,What do you think of the food ?,0.331306257204356,0.10153922328321535,0.5610732911254968,0.331306257204356
"Me ? No way , keep him away from me , please .
Why are you acting so strange today ?",dailydialog-grade_00018,transformer_generator,Because he ' s a little boy .,0.23303471137244558,0.0731148909965136,0.3929545317483776,0.23303471137244558
"Did you lend him a lot of money ?
Not much . I had to pay an unexpected bill , so I needed the money back .",dailydialog-grade_00019,transformer_generator,I didn ' t pay attention to it .,0.32097897753432086,0.08979650931045043,0.5521614457581913,0.32097897753432086
"Here you are .
Thanks . What kind of stone is this ?",dailydialog-grade_00020,transformer_generator,I ' m going to have a big fan of meat .,0.29618011440798636,0.09817498966997426,0.4941852391459985,0.29618011440798636
"Excuse me . Do you mind if I try this on ?
Not at all . The changing rooms are just this way .",dailydialog-grade_00021,transformer_generator,"I am sorry , but I ' m afraid I can ' t .",0.2205926775471066,0.016332675242972713,0.4248526798512405,0.2205926775471066
"Well , it's specially made of a platinum alloy , sir , and the lustre will never fade out .
I'II take them . Please wrap them up tor me and give me the receipt .",dailydialog-grade_00022,transformer_generator,OK . I ' ll take it .,0.23871738251952257,0.0992929784106881,0.378141786628357,0.23871738251952257
"That's for the phone calls you made from your room .
Can I pay with traveller's cheques ?",dailydialog-grade_00023,transformer_generator,"Yes , I have .",0.15339080473151678,0.09575759751059734,0.21102401195243625,0.15339080473151678
"Yes , I have been working in the Public Relations Section of a company in the past two years . I plan the advertising campaign and cooperate the work of artists and typographers . Sometimes I have to do the work of a specialist when there's something urgent .
Do you have any practical experience as a secretary ?",dailydialog-grade_00024,transformer_generator,"I ' m not familiar with the company , but I don ' t have any other questions . I ' m not familiar with the customer . I ' m afraid I can ' t do any other things .",0.27250308402105855,0.03714988300289771,0.5078562850392194,0.27250308402105855
"How long will the induction training be ?
About two weeks .",dailydialog-grade_00025,transformer_generator,You ' re welcome .,0.16886747811562902,0.005135000665337844,0.3325999555659202,0.16886747811562902
"Yeah , about .
Do you know Chinese better now ?",dailydialog-grade_00026,transformer_generator,I know . But I know you ' re a student now .,0.1739488537041304,0.11113431718246569,0.23676339022579512,0.1739488537041304
"Hum , Edward Norton , or something like that . Did you like him ?
Yes . He was excellent . They worked well together , don't you think ?",dailydialog-grade_00027,transformer_generator,"Yes , I was a little boy .",0.17817708354854356,0.06523929588415474,0.2911148712129324,0.17817708354854356
"What sort of job would you like to take ?
I prefer a sedentary job and I used to work as an operator .",dailydialog-grade_00028,transformer_generator,What kind of job do you want ?,0.3351324765735852,0.02637179765449337,0.643893155492677,0.3351324765735852
"Yes , I'd like a book about law .
Would you tell me the name of the book and the author ?",dailydialog-grade_00029,transformer_generator,It ' s author author .,0.16280923612263226,0.06893345981843303,0.2566850124268315,0.16280923612263226
"I like the sound of that .
Yes , that is today's sale price .",dailydialog-grade_00030,transformer_generator,"I ' m sorry , but I didn ' t expect you to pay for it .",0.3328783898718904,0.0960519534906417,0.5697048262531391,0.3328783898718904
"Good morning .
What does the paper say ?",dailydialog-grade_00031,transformer_generator,It means that you can only afford it .,0.23846105655304453,0.09154832868763417,0.3853737844184549,0.23846105655304453
"All right , can I have your passbook ?
Yes , here you go .",dailydialog-grade_00032,transformer_generator,I want to go to the bank .,0.29175069066479087,0.0627610224338917,0.52074035889569,0.29175069066479087
"I'm very sorry to hear that . May I have your name and room number , please ?
Yes , it's Yao Lan . Room 406 .",dailydialog-grade_00033,transformer_generator,Thanks .,0.061372645902447315,0.1127377655277037,0.010007526277190933,0.061372645902447315
"I should tell you that I'm checking out in about 30 minutes .
I'm ready when you are , sir .",dailydialog-grade_00034,transformer_generator,I ' m afraid I ' ll be back in a minute .,0.32761266774313563,0.11396009120754898,0.5412652442787222,0.32761266774313563
"Hello ! How do I get more amenities ?
I'm sorry , sir . I'm not sure I understand .",dailydialog-grade_00035,transformer_generator,"Well , sir , you are quite right .",0.304027628676447,0.12859134044113252,0.4794639169117615,0.304027628676447
"And they will yell back at you .
Yelling doesn't do any good .",dailydialog-grade_00036,transformer_generator,I ' ll go .,0.23205143774111728,0.0939810496280893,0.37012182585414527,0.23205143774111728
"The traffic is not very heavy on this high way , is it ? So I'm sure we'll make it .
No , but we'Ve got a hurry . It will be the rush hour soon .",dailydialog-grade_00037,transformer_generator,I ' m afraid we can ' t wait until the traffic jam .,0.3368479244167441,0.15702933848077663,0.5166665103527116,0.3368479244167441
"What style do you want ?
I want to buy a V-neck checked sweater , and it should be tight .",dailydialog-grade_00038,transformer_generator,OK . Here you are .,0.07227737460078539,0.023495843563050272,0.12105890563852051,0.07227737460078539
"Mr . Smith , please .
Sorry , he is out .",dailydialog-grade_00039,transformer_generator,"I ' m sorry , Mr . Smith .",0.2186835634359311,0.09679388095594146,0.3405732459159207,0.2186835634359311
"Surely of course .
Here is the film . Can I get my pictures tomorrow ?",dailydialog-grade_00040,transformer_generator,Sure . What is it ?,0.140542597903338,0.09011393076768325,0.19097126503899275,0.140542597903338
"I need to stay home tonight and finish my term paper .
OK . What about going to the movies on Friday night ?",dailydialog-grade_00041,transformer_generator,I ' m not sure .,0.29664976599922616,0.08758663414019836,0.5057128978582539,0.29664976599922616
"Let me check . Yes , we have .
May I try it on ?",dailydialog-grade_00042,transformer_generator,Here you are .,0.14020544562275272,0.08486375094282403,0.19554714030268144,0.14020544562275272
"And they're very dear , too .
They're on special offer today .",dailydialog-grade_00043,transformer_generator,"They ' re quite different , but they ' re not going to be able to get a raise .",0.36155300858659156,0.14141437195205586,0.5816916452211273,0.36155300858659156
"You can't come any earlier than that ?
I'm sorry . That's the only available time .",dailydialog-grade_00044,transformer_generator,What time does the next time ?,0.1873447690838392,0.1183309629819735,0.25635857518570493,0.1873447690838392
"Hello .
Hi . It's Tony calling from the dentist's office . Is Lily there ?",dailydialog-grade_00045,transformer_generator,"Yes , he is .",0.2568742109217319,0.06464009961625306,0.4491083222272108,0.2568742109217319
"Excuse me . I have an appointment with Mr . Li at nine . May I come in ?
Yes , come in please . I am Mr . Li . You must be My Liu , right ?",dailydialog-grade_00046,transformer_generator,"Yes , I am . I am afraid I can ' t .",0.17825587864139103,0.037562964730727115,0.31894879255205494,0.17825587864139103
"You need a babysitter .
Yes , I'd ask Jill , the girl I've had before , but I need someone overnight . Maybe even for two nights .",dailydialog-grade_00047,transformer_generator,"I know , but I ' m a girl of my own friends .",0.23865881347470397,0.1379744344058483,0.33934319254355966,0.23865881347470397
"What is it ? What happened ?
I think someone is stalking me .",dailydialog-grade_00048,transformer_generator,"Yeah , I just got it . I just got it . I just got it .",0.2907917190532604,0.09705888087410963,0.4845245572324111,0.2907917190532604
"What is it used for ? I mean , why bother to get this special account ?
Group companies can use this to make their arrangement of funds flexible , when dealing with their subsidiaries .",dailydialog-grade_00049,transformer_generator,What does the company have ?,0.19218505728478108,0.0,0.38437011456956216,0.19218505728478108
"The boss wanted to pay Bob with stock options . But Bob didn't want to play that game again .
Again ?",dailydialog-grade_00050,transformer_generator,I don ' t know . I don ' t know .,0.31075079831728586,0.069977841487743,0.5515237551468287,0.31075079831728586
"Shall we drop in somewhere for a couple of drinks ?
That sounds like a good idea .",dailydialog-grade_00051,transformer_generator,What do you mean ?,0.2773810731466249,0.11669316949045175,0.43806897680279805,0.2773810731466249
"Ah , some products are successful at home , but not be popular overseas .
That's because the fashion , taste and social customs and so on vary considerably .",dailydialog-grade_00052,transformer_generator,I see . I ' ll look for you to find a job .,0.2392360896417645,0.017232807297891006,0.46123937198563797,0.2392360896417645
"How can you be so sure ?
I can tell form the way he spoke to us .",dailydialog-grade_00053,transformer_generator,I see .,0.08586846697515278,0.08687637651505077,0.0848605574352548,0.08586846697515278
"You know , I fell in love with this house the first moment I laid eyes on it .
The style of the exterior is just what I'Ve been looking for !",dailydialog-grade_00054,transformer_generator,Have you ever been to the windows ?,0.2620049450770627,0.10992305425500233,0.414086835899123,0.2620049450770627
"I want to go traveling .
Do you have any where in mind ?",dailydialog-grade_00055,transformer_generator,I ' m not sure .,0.31375492942255845,0.10293862530674243,0.5245712335383744,0.31375492942255845
"Not bad .
Say I've got two tickets for the concert this evening . Would you like to come with me ?",dailydialog-grade_00056,transformer_generator,That ' s fine .,0.24142097413896535,0.09275163800227391,0.39009031027565677,0.24142097413896535
"With everything , with everybody , with all this !
A good suggestion for you . You need a holiday .",dailydialog-grade_00057,transformer_generator,What ?,0.03922205040530547,0.07844410081061094,0.0,0.03922205040530547
"Good afternoon . I come here specially to pick up my tickets . I booked it last month . This is my reservation note .
I am terribly sorry . You didn't come to reconfirm recently . You should have come to pick up your ticket three days ago since it's an international flight , any reservation without reconfirmation within 72 hours will be cancelled .",dailydialog-grade_00058,transformer_generator,That ' s fine . We will have a reservation for us .,0.24951566213060247,0.08360498325513245,0.4154263410060725,0.24951566213060247
"Are these the clothes you want to have washed ?
Yes . When can I get them back ?",dailydialog-grade_00059,transformer_generator,"You can wash the clothes without clothes , and then you will be washed by the window .",0.17710494817290945,0.0,0.3542098963458189,0.17710494817290945
"Exactly ! I searched on the web and found a couple of HMO's with low co-pays and good coverage . The deductibles are low , too .
Sounds good , although , do you think we can qualify for insurance ? Those insurance companies are real pirates when it comes to money .",dailydialog-grade_00060,transformer_generator,"If we are not , we should start to work overtime , we should start the rest .",0.22707573185955549,0.04152950375142819,0.4126219599676828,0.22707573185955549
"Then tell me something about your background .
My major was computer science when I was at college , and I am quite familiar with Visual C + + and Java language .",dailydialog-grade_00061,transformer_generator,What ' s your computer qualifications ?,0.14515813223760649,0.07781113784099453,0.21250512663421842,0.14515813223760649
"Hi . What's your name ?
My name is Jung Min . What's your name ?",dailydialog-grade_00062,transformer_generator,It ' s Snow .,0.05959121548532394,0.04455983023722028,0.0746226007334276,0.05959121548532394
"Great ! B , most of the items listed are available this year . I hope we can come to an agreement and sign the contracts , so as to enable our timely delivery .
That sounds good . But I have a proposal now .",dailydialog-grade_00063,transformer_generator,We have a problem with your business . We will be ready by Thursday .,0.17056161804519346,0.08417482346115791,0.256948412629229,0.17056161804519346
"Why don't you watch where you're going ?
Me ? You're the one who pulled out in front of me !",dailydialog-grade_00064,transformer_generator,I ' m not sure .,0.28015644857588695,0.08130964289981224,0.4790032542519617,0.28015644857588695
"How much is that one ?
It's two hundred and eighty dollars .",dailydialog-grade_00065,transformer_generator,That ' s good .,0.25593440359408925,0.09243334887818762,0.4194354583099909,0.25593440359408925
"I need to book a plane ticket to London .
Round-trip or one-way ?",dailydialog-grade_00066,transformer_generator,When will you be arriving ?,0.1781015717292484,0.0569660201306158,0.299237123327881,0.1781015717292484
"I don't know . But this is definitely the last straw .
Maybe you should start seeing someone else .",dailydialog-grade_00067,transformer_generator,"I ' m sorry , but I ' m not sure .",0.3340555909103074,0.12121949824279211,0.5468916835778227,0.3340555909103074
"Oh , I know a place where you might like to eat .
Is it close by ?",dailydialog-grade_00068,transformer_generator,I think you ' re right .,0.24802853606033975,0.08218837250567794,0.41386869961500156,0.24802853606033975
"That sounds good . You order the beer while I go to the bathroom . Where is the can in this place ?
It's all the way to the back . See that yellow door ?",dailydialog-grade_00069,transformer_generator,"Yes , it ' s my first time .",0.3065586582744655,0.07546417130789204,0.5376531452410389,0.3065586582744655
"I think that's just steam . Your engine's overheated .
Do you know a lot about cars ?",dailydialog-grade_00070,transformer_generator,"No , I don ' t .",0.2696040754782616,0.1004481322149595,0.4387600187415637,0.2696040754782616
"Sorry . I was too worried .
I firmly believe that you love your brother very much .",dailydialog-grade_00071,transformer_generator,"Oh , I ' m sorry . I ' ve never heard about it .",0.2716141293368676,0.10223509209970934,0.4409931665740259,0.2716141293368676
"Not really . I don't think pop music has much depth .
I see what you mean . I think that's way I like it so much .",dailydialog-grade_00072,transformer_generator,Really ? What ' s that ?,0.14911725904083586,0.10445848841176152,0.19377602966991023,0.14911725904083586
"Fine . I'll take the compact .
Alright . We have a blue Ford Focus for you , Mr . Fox . Would you like insurance ?",dailydialog-grade_00073,transformer_generator,"Yes , I ' d like to .",0.24475216154343638,0.041649964832920196,0.44785435825395253,0.24475216154343638
"Um , ninety-five dollars ?
Yes , that's the price they were advertising it at . I was hoping it might go on sale soon . Why , how much did you pay for it ?",dailydialog-grade_00074,transformer_generator,"Well , I think it ' s a little expensive .",0.28022666538617774,0.08497784913405715,0.47547548163829834,0.28022666538617774
"I went to Salt Lake City on business . What's up ?
I got fired .",dailydialog-grade_00075,transformer_generator,Really ? Why ?,0.03451787461892907,0.06845718302144156,0.0005785662164165784,0.03451787461892907
"Really ? Wow with who ?
This girl I've been chatting with for the past couple of months . She's really cool and she's driving over here this weekend .",dailydialog-grade_00076,transformer_generator,"Oh , I know . I ' ve heard that she ' s going to be a good thing .",0.2884524171370861,0.10024820731080261,0.4766566269633696,0.2884524171370861
"Why aren't you eating anything else ?
Well , fruits and vegetables are very healthy .",dailydialog-grade_00077,transformer_generator,What kind of vegetables do you want to eat ?,0.3414314748239977,0.04610471106984815,0.6367582385781473,0.3414314748239977
"Lucky you ! I can't buy anything else . I'm flat broke .
I got a replace my party outfit , I trashed it last week .",dailydialog-grade_00078,transformer_generator,You did a good one . It was a little hard on me .,0.24549500178759254,0.07071051383993893,0.42027948973524615,0.24549500178759254
"It is an exhibition of Chinese jades . It is held each year . A nice collection jades of are on display and sold .
Sounds great ! Can you stop somewhere here for a minute ? I will get some souvenirs for my friends .",dailydialog-grade_00079,transformer_generator,"Oh , I am really sorry . I have been looking forward to seeing you .",0.26778115017079684,0.10473766022186992,0.4308246401197238,0.26778115017079684
"Have you ever tried shopping online ?
No , never . I prefer to actually see and touch what I'm buying before I pay for it , especially for clothes and shoes .",dailydialog-grade_00080,transformer_generator,What about the size ?,0.08507521901039558,0.0,0.17015043802079116,0.08507521901039558
"How nice of him . I'll be delighted to go . But what time would be convenient ?
If you could be ready by , say 6:30 o'clock , I'll be at the hotel to pick you up .",dailydialog-grade_00081,transformer_generator,That ' s fine .,0.24317769890330432,0.0765586607379907,0.40979673706861797,0.24317769890330432
"Barely . Will you be checking any luggage today ?
Yes , One suitcase . I also have a carry-on bag .",dailydialog-grade_00082,transformer_generator,Do you have anything to declare ?,0.17515586444998185,0.05578895773829394,0.29452277116166975,0.17515586444998185
"I'm Du Juan , in Room 312 .
I see . Wait in the room , please .",dailydialog-grade_00083,transformer_generator,OK .,0.03382776557719684,0.06765553115439368,0.0,0.03382776557719684
"What do you feel about gay marriage ?
I think everyone has the right to love who they want .",dailydialog-grade_00084,transformer_generator,They ' re really popular .,0.2163433187574668,0.12365793132336601,0.3090287061915676,0.2163433187574668
"The bartender just gave the last call . Let's order another round , okay ?
Sure , but let's get a pitcher this time We should be able to down it before they close .",dailydialog-grade_00085,transformer_generator,That ' s good . I ' ll be there .,0.2769838419608407,0.04892882206679559,0.5050388618548858,0.2769838419608407
"How do you do ? Please be seated , How is your trip here ?
Quite good , I think . I came here by bus , and it took me about 15 minutes .",dailydialog-grade_00086,transformer_generator,Really ?,0.008058132334299818,0.016116264668599636,0.0,0.008058132334299818
"Does the class start again , Mam ?
Yes , but to the heath , this break has long enough .",dailydialog-grade_00087,transformer_generator,"Yes , but I have a lot of time .",0.24355624498649492,0.062105861653940324,0.4250066283190495,0.24355624498649492
"Sure ! Are you okay ? You seem a bit worried . What's on your mind ?
We need to talk .",dailydialog-grade_00088,transformer_generator,I need to talk with you .,0.3853402049863368,0.18732819269885898,0.5833522172738147,0.3853402049863368
"Good afternoon ! Trans Pacific Airline . How can I help you ?
I'm calling to cancel my reservation for Trans Pacific Flight 8 on July 19 from Taipei to Minneapolis . Could you please make it for the same flight on August 2 instead of July 19 ?",dailydialog-grade_00089,transformer_generator,Sure . I ' m afraid you can ' t .,0.20150078670647995,0.033160856949577176,0.36984071646338273,0.20150078670647995
"Have I got a high fever ?
Yes , thirty-eight point seven . Do you have a headache , chest or throat pain ?",dailydialog-grade_00090,transformer_generator,"No , I don ' t . I don ' t have a fever .",0.2958039732121612,0.09688129839142995,0.4947266480328924,0.2958039732121612
"That one truly is a beautiful piece of work , isn't it ?
One last question",dailydialog-grade_00091,transformer_generator,"Yes , I do .",0.060854632704139586,0.08104572756521093,0.04066353784306825,0.060854632704139586
"You'll need to make an appointment .
Could I do that right now , please ?",dailydialog-grade_00092,transformer_generator,I ' m sorry . I can ' t .,0.2805309477706955,0.08952731566915709,0.47153457987223385,0.2805309477706955
"You get your bus pass ?
I'm not going to buy one .",dailydialog-grade_00093,transformer_generator,How much do you want to get ?,0.3347517984445314,0.10313717640504798,0.5663664204840149,0.3347517984445314
"You're made a good choice . This china tea set is unusual .
Where was it from ?",dailydialog-grade_00094,transformer_generator,It was great . But I didn ' t know you were in the middle of the tea .,0.24874811733854285,0.07389304355294629,0.4236031911241394,0.24874811733854285
"Well , you should come this weekend . I think you could do the climb .
Yeah , I will . See you then !",dailydialog-grade_00095,transformer_generator,See you !,0.13129665548512734,0.058411119275093036,0.20418219169516164,0.13129665548512734
"Let me guess , from Sarah . It looks like something she would drive .
You guessed right . Besides , the color violet is a little girly for me .",dailydialog-grade_00096,transformer_generator,What ?,0.03737572764666312,0.07475145529332625,0.0,0.03737572764666312
"Ms . Wang , this is Mr . Cooper , president of Ivy Publishing .
It's nice to meet you , Mr . Cooper .",dailydialog-grade_00097,transformer_generator,"Yes , I ' m glad to hear you .",0.30511658902539207,0.1720819845828688,0.4381511934679153,0.30511658902539207
"Have you ever listened to AM radio ? It's quite a different experience than the traditional news stations on TV and FM radio .
I don't remember the last time I listened to AM radio .",dailydialog-grade_00098,transformer_generator,But you should have a lot of money .,0.24144543864726287,0.021975257402319957,0.46091561989220575,0.24144543864726287
"It is too bad today .
What happened ?",dailydialog-grade_00099,transformer_generator,It was a little accident .,0.2810224700569428,0.11265902476075006,0.44938591535313555,0.2810224700569428
"Hey Tina . What are you doing ?
I was just watching TV . What's going on with you ?",dailydialog-grade_00100,transformer_generator,I ' m going to the movies .,0.32176631259043403,0.09392913422802253,0.5496034909528456,0.32176631259043403
"Here's my name card .
And here's mine .",dailydialog-grade_00101,transformer_generator,Thank you .,0.23084202489537292,0.11847955093063259,0.3432044988601132,0.23084202489537292
"Thank you ! Would you like an aisle seat or a window seat ?
An aisle seat , please . I'm tall and need to get up and walk pretty often .",dailydialog-grade_00102,transformer_generator,OK . I ' ll come back with you .,0.19654918939384614,0.04397965033452413,0.34911872845316816,0.19654918939384614
"Why doesn't he ask her ?
He is too scared to ask her .",dailydialog-grade_00103,transformer_generator,But I don ' t know .,0.22441852522475744,0.09792004022619227,0.3509170102233226,0.22441852522475744
"What if I don't want to find another girl ?
You'll change your mind . Look at everyone in the world . They all break up and move on . The faster you understand this , the quicker you will recover .",dailydialog-grade_00104,transformer_generator,Thank you .,0.2315872997056635,0.027181113912080362,0.43599348549924666,0.2315872997056635
"I'd like to speak Dr . Johnson .
Sorry , but he's not in . May I take a message for you ?",dailydialog-grade_00105,transformer_generator,"Yes , please .",0.2080429511354287,0.04981246845149769,0.36627343381935973,0.2080429511354287
"Well , known , Jim , I'm  .  .  .  I'm pretty much in favour of your computers , I think computers teach kids to think , because they require logical thoughts .
But I  .  .  .  I don't agree with thatbecause computers weaken kids'ability to thinkbecause kids don't learn basic skills .",dailydialog-grade_00106,transformer_generator,What do you mean ?,0.26808997906908194,0.0,0.5361799581381639,0.26808997906908194
"I have a lot of luggage . Will those fit in the taxi ?
Take it easy . I'll send a larger to pick you up .",dailydialog-grade_00107,transformer_generator,Thank you .,0.21836325319511035,0.08475442491928507,0.3519720814709356,0.21836325319511035
"Anyway , the show is breathtaking . By the way , where did they get so much snow here ?
Well , they have the most advanced snowmaking machine .",dailydialog-grade_00108,transformer_generator,"Yes , they did .",0.20485560841537226,0.06344373163644118,0.34626748519430334,0.20485560841537226
"Nothing , Mummy . I was hungry so I came here for some milk .
Milk ? I thought you didn't like milk .",dailydialog-grade_00109,transformer_generator,What about some of milk ?,0.16570602680124658,0.13675478403213462,0.1946572695703585,0.16570602680124658
"Please be at the airport two hours before your departure to check in . You also need to reconfirm your reservation with the airline at least 7 days prior to your departure .
What happens if I can't leave on April 13 ? Can I cancel my ticket or change the reservation to another date ?",dailydialog-grade_00110,transformer_generator,"No , you don ' t have to pay for your ticket .",0.3443964665359996,0.07226226370182354,0.6165306693701756,0.3443964665359996
"Thank you for your inition . I'm free tonight .
Which kind of food do you like , chinese food , western food or sea food ?",dailydialog-grade_00111,transformer_generator,I like it .,0.18855608334302607,0.04253165896720196,0.3345805077188502,0.18855608334302607
"Yes . There have been a few there recently . They say that this one was not a big quake . The Iranians are dealing with it on their own . They have purchased some special equipment to find people buried u
Does the newspaper say anything about casualties ?",dailydialog-grade_00112,transformer_generator,"For example , the people are in the past two months , as the people are in the country , but not as bad as the government is highly competitive .",0.22769089117454555,0.013802486392642898,0.4415792959564482,0.22769089117454555
"Turn on the TV for what ?
So that we can sit down together and listen to some music .",dailydialog-grade_00113,transformer_generator,Really ? What kind of music do you like ?,0.3028266538797459,0.0653813763314127,0.540271931428079,0.3028266538797459
"Yes , I'd like a glass of iced tea .
Okay . I'll be back in a minute with your drink and salad .",dailydialog-grade_00114,transformer_generator,Thank you .,0.21939227041507853,0.0844270252932372,0.35435751553691985,0.21939227041507853
"Wait a moment , please . Let me check it .
By the way , I want a large room .",dailydialog-grade_00115,transformer_generator,Here you are .,0.15130544094455087,0.09541761671517394,0.2071932651739278,0.15130544094455087
"It was alright . I ran into Bill and we got to talking for a while . He's in a bit of a jam .
Why ? What happened ?",dailydialog-grade_00116,transformer_generator,"Well , he was a little accident .",0.2047765958219383,0.03452266007611996,0.3750305315677566,0.2047765958219383
"Providing warm meals and shelter , especially in the winter months . I found it really fulfilling to be part of that group .
I'm sure . Okay , now let's move on to your work experience , shall we ?",dailydialog-grade_00117,transformer_generator,"Yeah , why not ?",0.21565784076388103,0.08280513902736265,0.3485105425003994,0.21565784076388103
"Thank God ! I am finished writing that service guide ! It took me forever !
When did you finish ?",dailydialog-grade_00118,transformer_generator,I had no time .,0.20041465461718436,0.11337557297058541,0.2874537362637833,0.20041465461718436
"What's the matter , John ? you seemed to be restless today .
You see , I've been offered a new job . I can't decide whether to take it or not .",dailydialog-grade_00119,transformer_generator,"Well , I ' ve got to say . I ' ve got a promotion .",0.26435571013587944,0.12109860332787337,0.40761281694388546,0.26435571013587944
"Look ! Mom , that's amazing ! I can't believe the girls have so neat movements .
Yeah , they all received very strict training . A minute on the stage takes ten-year practice .",dailydialog-grade_00120,transformer_generator,"Oh , no ! I see , you must have a lot of trouble with the pictures of the basketball team .",0.26572388593623275,0.07343057712003945,0.4580171947524261,0.26572388593623275
"Thank you .
What was your major in school ?",dailydialog-grade_00121,transformer_generator,I was born in college .,0.2023166248068163,0.08726031909771735,0.31737293051591525,0.2023166248068163
"I didn't just find out about one job . There were several ones that looked good .
Maybe I should try looking on the web for work .",dailydialog-grade_00122,transformer_generator,That ' s good .,0.27353436863416175,0.09893390894448807,0.44813482832383544,0.27353436863416175
"Good afternoon ! Trans Pacific Airline . How can I help you ?
I'm calling to cancel my reservation for Trans Pacific Flight 8 on July 19 from Taipei to Minneapolis . Could you please make it for the same flight on August 2 instead of July 19 ?",dailydialog-grade_00123,transformer_generator,Sure . I ' m afraid you can ' t .,0.20150078670647995,0.033160856949577176,0.36984071646338273,0.20150078670647995
"The washer costs 50 cents and the dryer costs a dollar .
Where do I put the change ?",dailydialog-grade_00124,transformer_generator,Do you need to change it for you ?,0.3368564653039477,0.14785672603360178,0.5258562045742936,0.3368564653039477
