context,fact,reference,response,model,dialogue_id,annotations.Understandable,annotations.Natural,annotations.Maintains Context,annotations.Engaging,annotations.Uses Knowledge,annotations.Overall,am_scores,fm_scores,am_fm_scores
"do you still use a landline ? 
 no . in my opinion , the landline is going extinct . growing up my grandparents had a multi - party line . my parents had a landline . i killed the landline once cellular was cost effective . now cellphones are small computers that do so much more than landlines . 
 yeah , an iphone has more computing power than a mainframe of the 60s . but data still travels best in cables . 
 even on cellular networks , it still travels via cable , except for the last leg . could you imagine the atmospheric distortion of the signal if data was transmitted from the east to west coast solely via the airways ? 
 we would be still at the era of ham radios and telegram . there would be less pictures . 
 less pictures and more garbled messages . imagine how youtube videos would look with atmospheric distortion ; probably like the picture on old time tvs with rabbit ear antennas ? 
 youtube would be like a tv station , showing only clip to everyone at the same time . i think it would be less popular . 
 true . do you subscribe to any youtube channels or follow any youtube celebrities ? 
 i subscribe to some educational channels . but i do n't follow any celebrities , but i hear of them often . 
 i use to subscribe to certain hunting / fishing equipment youtube channels , but found temptation to buy the latest thing to be unproductive . i do like "" how to "" videos on youtube . given that youtube is accessible to anyone with a computer , being a star has nothing to do with how good your hollywood agent is and more with establishing a populist following . 
 it is more diverse but celebrities still have an advantage on youtube , being a search engine , popular results get more visibility . 
 agreed . it is a bit art / a bit science in figuring out how to get your videos promoted in the search results . or , hire an expert who will flood your videos with fictional views to promote its popularity . but established names also help . judge judy makes $ 123k per tv episode ; with that amount of draw , her youtube channel ca n't help but be a success . 
 do you think 123 000 $ per episode is too much for her ? 
 i do not watch her , so i can not judge . it is one of the few areas where free market economics still reigns . so , if they feel she 's worth it , then it 's not my place to judge . but that type of draw opens up other markets . for example , carol burnett was the first celeb on sesame street . 
 it was the 70s , she was the star at that time , it makes sense . i wonder if youtube will have a lasting impact on the star system or this youtubers thing is just a phase . 
 it is definitely here to stay if not expanding . in the early days , you needed a good freestanding camera to make a good video . today , most cell phones have a good enough camera to make a youtube videos . some high end phones can shoot videos almost indistinguishable from freestanding cameras . ",pixar studio has a secret room that is visited often by celebrities,"['so in your opinion there will be more "" homegrown "" celebrities and less hollywood stars ? you could be right , hollywood seems less and less connected to its public . \n']","so in your opinion there will be more "" homegrown "" celebrities and less hollywood stars ? you could be right , hollywood seems less and less connected to its public . ",Original Ground Truth,topical-usr_00059,0.9954865181051292,0.9954865181051292,0.9954865181051292,0.9954865181051292,0.9954865181051292,0.9954865181051292,0.99999976,0.9909732746288376,0.9954865181051292
"hello , how are you this evening ? do you like sports ? 
 i m great , and yeah i do like to watch sports , basketball , hockey , soccer and even swimming , what about you ? ",_nofact,"['i like sports , football , hockey , soccer i also find swimming interesting as well .']",i do n't really know much about sports . i do like to watch the olympics and i have been swimming in the summer olympics .,Argmax Decoding,topical-usr_00060,0.8505199122541655,0.8505199122541655,0.8505199122541655,0.8505199122541655,0.8505199122541655,0.8505199122541655,0.89751685,0.8035229778515316,0.8505199122541655
"hello , how are you this evening ? do you like sports ? 
 i m great , and yeah i do like to watch sports , basketball , hockey , soccer and even swimming , what about you ? ",_nofact,"['i like sports , football , hockey , soccer i also find swimming interesting as well .']","i have never swam competitively , but i did n't have it . i do like it though .",Nucleus Decoding (p = 0.3),topical-usr_00061,0.9424531329560601,0.9424531329560601,0.9424531329560601,0.9424531329560601,0.9424531329560601,0.9424531329560601,0.89143765,0.9934686161852525,0.9424531329560601
"hello , how are you this evening ? do you like sports ? 
 i m great , and yeah i do like to watch sports , basketball , hockey , soccer and even swimming , what about you ? ",_nofact,"['i like sports , football , hockey , soccer i also find swimming interesting as well .']","i do not but i am more into swimming myself . i do n't like sports , but i do know there are some really boring swimming competitions",Nucleus Decoding (p = 0.5),topical-usr_00062,0.9083177216521707,0.9083177216521707,0.9083177216521707,0.9083177216521707,0.9083177216521707,0.9083177216521707,0.88525856,0.9313768878920491,0.9083177216521707
"hello , how are you this evening ? do you like sports ? 
 i m great , and yeah i do like to watch sports , basketball , hockey , soccer and even swimming , what about you ? ",_nofact,"['i like sports , football , hockey , soccer i also find swimming interesting as well .']",yes . i think that 's why i live in the usa . i 've seen some swimming around the world where i live .,Nucleus Decoding (p = 0.7),topical-usr_00063,0.8914390631838447,0.8914390631838447,0.8914390631838447,0.8914390631838447,0.8914390631838447,0.8914390631838447,0.8732024,0.9096757428494704,0.8914390631838447
"hello , how are you this evening ? do you like sports ? 
 i m great , and yeah i do like to watch sports , basketball , hockey , soccer and even swimming , what about you ? ",_nofact,"['i like sports , football , hockey , soccer i also find swimming interesting as well .']",i like hockey and soccer . what teams do you support ?,New Human Generated,topical-usr_00064,0.9098217104042372,0.9098217104042372,0.9098217104042372,0.9098217104042372,0.9098217104042372,0.9098217104042372,0.83619475,0.9834486671616239,0.9098217104042372
"hello , how are you this evening ? do you like sports ? 
 i m great , and yeah i do like to watch sports , basketball , hockey , soccer and even swimming , what about you ? ",_nofact,"['i like sports , football , hockey , soccer i also find swimming interesting as well . \n']","i like sports , football , hockey , soccer i also find swimming interesting as well . ",Original Ground Truth,topical-usr_00065,0.9821987398245118,0.9821987398245118,0.9821987398245118,0.9821987398245118,0.9821987398245118,0.9821987398245118,0.99999994,0.9643975392536683,0.9821987398245118
"do you like fish ? 
 i do , tasty animals , do you ? 
 fish is practically a vegetable . they are the food that my food eats . 
 yeah except for fish like the black swallower fish , i hear that one likes to bite 
 i envy that fish 's ability to eat . that is a glorious spectacle . i would go to the buffet everyday . 
 buffet is my favorite kind of restaurant so yea , did you hear about that breed of jellyfish , the one that is immortal ! 
 i did not . i wonder what it does all day with its unending life . must get kinda boring . who does it talk to ? what celebrities does it follow ? 
 i agree , must be a really boring life , still , interesting species might be worthwhile to study them ",84 per cent of genes known to be associated with human diseases have counterparts in the zebrafish,['true . they might hold the secret to immortality for us . that would indeed be a long boring life for most people .'],i think that is a great idea . i think that is a good thing to do . i think it 's interesting that 84 % of genes known to be associated with human diseases have counterparts in the zebrafish .,Argmax Decoding,topical-usr_00066,0.9031227310233021,0.9031227310233021,0.9031227310233021,0.9031227310233021,0.9031227310233021,0.9031227310233021,0.8466432,0.9596022525892068,0.9031227310233021
"do you like fish ? 
 i do , tasty animals , do you ? 
 fish is practically a vegetable . they are the food that my food eats . 
 yeah except for fish like the black swallower fish , i hear that one likes to bite 
 i envy that fish 's ability to eat . that is a glorious spectacle . i would go to the buffet everyday . 
 buffet is my favorite kind of restaurant so yea , did you hear about that breed of jellyfish , the one that is immortal ! 
 i did not . i wonder what it does all day with its unending life . must get kinda boring . who does it talk to ? what celebrities does it follow ? 
 i agree , must be a really boring life , still , interesting species might be worthwhile to study them ",84 per cent of genes known to be associated with human diseases have counterparts in the zebrafish,['true . they might hold the secret to immortality for us . that would indeed be a long boring life for most people .'],i think it 's because of the genes that are used to the same as the zebrafish .,Nucleus Decoding (p = 0.3),topical-usr_00067,0.8653320320081312,0.8653320320081312,0.8653320320081312,0.8653320320081312,0.8653320320081312,0.8653320320081312,0.84446746,0.8861966029071012,0.8653320320081312
"do you like fish ? 
 i do , tasty animals , do you ? 
 fish is practically a vegetable . they are the food that my food eats . 
 yeah except for fish like the black swallower fish , i hear that one likes to bite 
 i envy that fish 's ability to eat . that is a glorious spectacle . i would go to the buffet everyday . 
 buffet is my favorite kind of restaurant so yea , did you hear about that breed of jellyfish , the one that is immortal ! 
 i did not . i wonder what it does all day with its unending life . must get kinda boring . who does it talk to ? what celebrities does it follow ? 
 i agree , must be a really boring life , still , interesting species might be worthwhile to study them ",84 per cent of genes known to be associated with human diseases have counterparts in the zebrafish,['true . they might hold the secret to immortality for us . that would indeed be a long boring life for most people .'],that is true . 84 % of genes associated with human diseases have counterparts in the zebrafish .,Nucleus Decoding (p = 0.5),topical-usr_00068,0.8066670264384617,0.8066670264384617,0.8066670264384617,0.8066670264384617,0.8066670264384617,0.8066670264384617,0.8252569,0.7880771687788705,0.8066670264384617
"do you like fish ? 
 i do , tasty animals , do you ? 
 fish is practically a vegetable . they are the food that my food eats . 
 yeah except for fish like the black swallower fish , i hear that one likes to bite 
 i envy that fish 's ability to eat . that is a glorious spectacle . i would go to the buffet everyday . 
 buffet is my favorite kind of restaurant so yea , did you hear about that breed of jellyfish , the one that is immortal ! 
 i did not . i wonder what it does all day with its unending life . must get kinda boring . who does it talk to ? what celebrities does it follow ? 
 i agree , must be a really boring life , still , interesting species might be worthwhile to study them ",84 per cent of genes known to be associated with human diseases have counterparts in the zebrafish,['true . they might hold the secret to immortality for us . that would indeed be a long boring life for most people .'],"yes , and that is very true . do you like fish ?",Nucleus Decoding (p = 0.7),topical-usr_00069,0.8326240373758567,0.8326240373758567,0.8326240373758567,0.8326240373758567,0.8326240373758567,0.8326240373758567,0.82414484,0.8411032345112347,0.8326240373758567
"do you like fish ? 
 i do , tasty animals , do you ? 
 fish is practically a vegetable . they are the food that my food eats . 
 yeah except for fish like the black swallower fish , i hear that one likes to bite 
 i envy that fish 's ability to eat . that is a glorious spectacle . i would go to the buffet everyday . 
 buffet is my favorite kind of restaurant so yea , did you hear about that breed of jellyfish , the one that is immortal ! 
 i did not . i wonder what it does all day with its unending life . must get kinda boring . who does it talk to ? what celebrities does it follow ? 
 i agree , must be a really boring life , still , interesting species might be worthwhile to study them ",84 per cent of genes known to be associated with human diseases have counterparts in the zebrafish,['true . they might hold the secret to immortality for us . that would indeed be a long boring life for most people .'],"maybe we can unlock immortality by studying it ! a lot of human diseases seem to have origins in the zebrafish , maybe we should study that too !",New Human Generated,topical-usr_00070,0.8479501384668771,0.8479501384668771,0.8479501384668771,0.8479501384668771,0.8479501384668771,0.8479501384668771,0.8280216,0.8678786909924394,0.8479501384668771
"do you like fish ? 
 i do , tasty animals , do you ? 
 fish is practically a vegetable . they are the food that my food eats . 
 yeah except for fish like the black swallower fish , i hear that one likes to bite 
 i envy that fish 's ability to eat . that is a glorious spectacle . i would go to the buffet everyday . 
 buffet is my favorite kind of restaurant so yea , did you hear about that breed of jellyfish , the one that is immortal ! 
 i did not . i wonder what it does all day with its unending life . must get kinda boring . who does it talk to ? what celebrities does it follow ? 
 i agree , must be a really boring life , still , interesting species might be worthwhile to study them ",84 per cent of genes known to be associated with human diseases have counterparts in the zebrafish,['true . they might hold the secret to immortality for us . that would indeed be a long boring life for most people . \n'],true . they might hold the secret to immortality for us . that would indeed be a long boring life for most people . ,Original Ground Truth,topical-usr_00071,0.9916142568921478,0.9916142568921478,0.9916142568921478,0.9916142568921478,0.9916142568921478,0.9916142568921478,1.0,0.9832285137842957,0.9916142568921478
"hi . i heard an interesting fact recently . did you know that the three richest presidents ever were washington , jefferson , and jfk ? 
 hello , they must have accomplished to people 's satisfactions . 
 i guess so . you know , in different countries a president has different roles and functions . 
 i bet they do . the first president was named president banana in zimbabwe . ","until 1805 in the us , the runner up in a presidential election automatically became the vice president","[""i wonder what his role was ? our country has an interesting history . i mean , up until 1805 a president 's competition became his vice president . imagine how that would be now !""]",i wonder if they have a different name like the president of indonesia 's book .,Argmax Decoding,topical-usr_00072,0.9128182635124618,0.9128182635124618,0.9128182635124618,0.9128182635124618,0.9128182635124618,0.9128182635124618,0.8610659,0.9645706028572906,0.9128182635124618
"hi . i heard an interesting fact recently . did you know that the three richest presidents ever were washington , jefferson , and jfk ? 
 hello , they must have accomplished to people 's satisfactions . 
 i guess so . you know , in different countries a president has different roles and functions . 
 i bet they do . the first president was named president banana in zimbabwe . ","until 1805 in the us , the runner up in a presidential election automatically became the vice president","[""i wonder what his role was ? our country has an interesting history . i mean , up until 1805 a president 's competition became his vice president . imagine how that would be now !""]","yes , i wonder if he was in the top three wealthiest presidents .",Nucleus Decoding (p = 0.3),topical-usr_00073,0.9352072733333011,0.9352072733333011,0.9352072733333011,0.9352072733333011,0.9352072733333011,0.9352072733333011,0.88174427,0.9886702811102668,0.9352072733333011
"hi . i heard an interesting fact recently . did you know that the three richest presidents ever were washington , jefferson , and jfk ? 
 hello , they must have accomplished to people 's satisfactions . 
 i guess so . you know , in different countries a president has different roles and functions . 
 i bet they do . the first president was named president banana in zimbabwe . ","until 1805 in the us , the runner up in a presidential election automatically became the vice president","[""i wonder what his role was ? our country has an interesting history . i mean , up until 1805 a president 's competition became his vice president . imagine how that would be now !""]",yeah i wonder what the president of zimbabwe looks like ?,Nucleus Decoding (p = 0.5),topical-usr_00074,0.832400986416608,0.832400986416608,0.832400986416608,0.832400986416608,0.832400986416608,0.832400986416608,0.8545081,0.8102938708930608,0.832400986416608
"hi . i heard an interesting fact recently . did you know that the three richest presidents ever were washington , jefferson , and jfk ? 
 hello , they must have accomplished to people 's satisfactions . 
 i guess so . you know , in different countries a president has different roles and functions . 
 i bet they do . the first president was named president banana in zimbabwe . ","until 1805 in the us , the runner up in a presidential election automatically became the vice president","[""i wonder what his role was ? our country has an interesting history . i mean , up until 1805 a president 's competition became his vice president . imagine how that would be now !""]",yes . i did n't know that . do you know how the vp used to be elected ?,Nucleus Decoding (p = 0.7),topical-usr_00075,0.8495244286382714,0.8495244286382714,0.8495244286382714,0.8495244286382714,0.8495244286382714,0.8495244286382714,0.8677492,0.8312996431041795,0.8495244286382714
"hi . i heard an interesting fact recently . did you know that the three richest presidents ever were washington , jefferson , and jfk ? 
 hello , they must have accomplished to people 's satisfactions . 
 i guess so . you know , in different countries a president has different roles and functions . 
 i bet they do . the first president was named president banana in zimbabwe . ","until 1805 in the us , the runner up in a presidential election automatically became the vice president","[""i wonder what his role was ? our country has an interesting history . i mean , up until 1805 a president 's competition became his vice president . imagine how that would be now !""]","i wonder whether he liked bananas ! before 1805 , the vice president was chosen by taking the runner up in the election . imagine that !",New Human Generated,topical-usr_00076,0.9317565949746642,0.9317565949746642,0.9317565949746642,0.9317565949746642,0.9317565949746642,0.9317565949746642,0.94954526,0.9139679257052489,0.9317565949746642
"hi . i heard an interesting fact recently . did you know that the three richest presidents ever were washington , jefferson , and jfk ? 
 hello , they must have accomplished to people 's satisfactions . 
 i guess so . you know , in different countries a president has different roles and functions . 
 i bet they do . the first president was named president banana in zimbabwe . ","until 1805 in the us , the runner up in a presidential election automatically became the vice president","[""i wonder what his role was ? our country has an interesting history . i mean , up until 1805 a president 's competition became his vice president . imagine how that would be now ! \n""]","i wonder what his role was ? our country has an interesting history . i mean , up until 1805 a president 's competition became his vice president . imagine how that would be now ! ",Original Ground Truth,topical-usr_00077,0.997886089388121,0.997886089388121,0.997886089388121,0.997886089388121,0.997886089388121,0.997886089388121,1.0,0.995772178776242,0.997886089388121
"have you heard of doug harey ? 
 was n't he an umpire for the mlb ? 
 yes he just died at 87 years of age . 
 i guess he was a big deal , and he lived quite a while . he 'll be missed though 
 he must 've been an interesting character to earn the nick name ' god ' . 
 he was one of those umpires that knew what he was doing 
 yup , he earned his spot in the hall of fame after calling 4,673 games . 
 and five world series , which is a big leagues in the mlb . he was n't intimidated by anyone , it seems 
 he was around to see some of the first world series that first started in 1903 . 
 that 's incredible ! do you pay attention to baseball much ? 
 no i did when i was younger but lost interest . how bout you ? 
 every once in a while . it 's one of those sports i would rather play than watch . the japanese are such big fans of baseball that they would probably take the name "" national pastime "" from the americans if they could 
 yea they are usually surprised to find so many americans like it too . 
 enough that people used to collect baseball cards . one man found a collection in his grandfather 's attic that was worth three million dollars 
 that s a lot of money . are any managers cards worth anything ? they do wear the uniform after all . ","doug harvey , a major league baseball umpire for 31 years whose calls of balls or strikes , fair or foul , safe or out were delivered with such gusto and authority that he was known as "" god "" to thousands of ballplayers , died jan . 13 in visalia , calif . he was 87 . major league baseball announced the death but did not disclose the cause . according to media accounts , he had battled throat cancer in the 1990s and later had several strokes . mr . harvey worked 4,673 ballgames from 1962 to 1992 , mlb said , including five world series , nine national league championship series and six all - star games . for 18 years , he was an umpiring crew chief . hundreds of thousands of times he made on - the - spot calls on whether a runner had reached base a millisecond before a throw from a fielder , or whether a pitched ball traveling 90 mph had grazed the veneer of a loosely defined strike zone or missed altogether . the outcome of baseball championships rested on such rulings . players and fans held strong and differing opinions on what the umpire saw , and they were not shy about telling him when they saw it differently . in 2009 , doug harvey , right , jokes about throwing former st . louis cardinals manager whitey herzog out of a game . ( michael conroy / ap ) to mr . harvey , arguments with the umpires were a part of the game , but there were limits and there could be no doubt about who was boss . "" i would listen for 20 seconds , "" he once told the new york times . "" i would count to 20 to myself . and i would listen to everything you had to say . ""","[""probably only if they step in and play the game . i 've never seen any of them do it , but that would be an interesting thing to see""]","i think he was a great player , he was a great player and also a great player , he was a great player , i think he was a great player , he had a great player",Argmax Decoding,topical-usr_00078,0.647132183403847,0.647132183403847,0.647132183403847,0.647132183403847,0.647132183403847,0.647132183403847,0.64705527,0.6472090985200354,0.647132183403847
"have you heard of doug harey ? 
 was n't he an umpire for the mlb ? 
 yes he just died at 87 years of age . 
 i guess he was a big deal , and he lived quite a while . he 'll be missed though 
 he must 've been an interesting character to earn the nick name ' god ' . 
 he was one of those umpires that knew what he was doing 
 yup , he earned his spot in the hall of fame after calling 4,673 games . 
 and five world series , which is a big leagues in the mlb . he was n't intimidated by anyone , it seems 
 he was around to see some of the first world series that first started in 1903 . 
 that 's incredible ! do you pay attention to baseball much ? 
 no i did when i was younger but lost interest . how bout you ? 
 every once in a while . it 's one of those sports i would rather play than watch . the japanese are such big fans of baseball that they would probably take the name "" national pastime "" from the americans if they could 
 yea they are usually surprised to find so many americans like it too . 
 enough that people used to collect baseball cards . one man found a collection in his grandfather 's attic that was worth three million dollars 
 that s a lot of money . are any managers cards worth anything ? they do wear the uniform after all . ","doug harvey , a major league baseball umpire for 31 years whose calls of balls or strikes , fair or foul , safe or out were delivered with such gusto and authority that he was known as "" god "" to thousands of ballplayers , died jan . 13 in visalia , calif . he was 87 . major league baseball announced the death but did not disclose the cause . according to media accounts , he had battled throat cancer in the 1990s and later had several strokes . mr . harvey worked 4,673 ballgames from 1962 to 1992 , mlb said , including five world series , nine national league championship series and six all - star games . for 18 years , he was an umpiring crew chief . hundreds of thousands of times he made on - the - spot calls on whether a runner had reached base a millisecond before a throw from a fielder , or whether a pitched ball traveling 90 mph had grazed the veneer of a loosely defined strike zone or missed altogether . the outcome of baseball championships rested on such rulings . players and fans held strong and differing opinions on what the umpire saw , and they were not shy about telling him when they saw it differently . in 2009 , doug harvey , right , jokes about throwing former st . louis cardinals manager whitey herzog out of a game . ( michael conroy / ap ) to mr . harvey , arguments with the umpires were a part of the game , but there were limits and there could be no doubt about who was boss . "" i would listen for 20 seconds , "" he once told the new york times . "" i would count to 20 to myself . and i would listen to everything you had to say . ""","[""probably only if they step in and play the game . i 've never seen any of them do it , but that would be an interesting thing to see""]","i would have to agree with you . i do n't know much about the baseball cards , but i know a lot about it .",Nucleus Decoding (p = 0.3),topical-usr_00079,0.8861357566690071,0.8861357566690071,0.8861357566690071,0.8861357566690071,0.8861357566690071,0.8861357566690071,0.8595854,0.912686108941957,0.8861357566690071
"have you heard of doug harey ? 
 was n't he an umpire for the mlb ? 
 yes he just died at 87 years of age . 
 i guess he was a big deal , and he lived quite a while . he 'll be missed though 
 he must 've been an interesting character to earn the nick name ' god ' . 
 he was one of those umpires that knew what he was doing 
 yup , he earned his spot in the hall of fame after calling 4,673 games . 
 and five world series , which is a big leagues in the mlb . he was n't intimidated by anyone , it seems 
 he was around to see some of the first world series that first started in 1903 . 
 that 's incredible ! do you pay attention to baseball much ? 
 no i did when i was younger but lost interest . how bout you ? 
 every once in a while . it 's one of those sports i would rather play than watch . the japanese are such big fans of baseball that they would probably take the name "" national pastime "" from the americans if they could 
 yea they are usually surprised to find so many americans like it too . 
 enough that people used to collect baseball cards . one man found a collection in his grandfather 's attic that was worth three million dollars 
 that s a lot of money . are any managers cards worth anything ? they do wear the uniform after all . ","doug harvey , a major league baseball umpire for 31 years whose calls of balls or strikes , fair or foul , safe or out were delivered with such gusto and authority that he was known as "" god "" to thousands of ballplayers , died jan . 13 in visalia , calif . he was 87 . major league baseball announced the death but did not disclose the cause . according to media accounts , he had battled throat cancer in the 1990s and later had several strokes . mr . harvey worked 4,673 ballgames from 1962 to 1992 , mlb said , including five world series , nine national league championship series and six all - star games . for 18 years , he was an umpiring crew chief . hundreds of thousands of times he made on - the - spot calls on whether a runner had reached base a millisecond before a throw from a fielder , or whether a pitched ball traveling 90 mph had grazed the veneer of a loosely defined strike zone or missed altogether . the outcome of baseball championships rested on such rulings . players and fans held strong and differing opinions on what the umpire saw , and they were not shy about telling him when they saw it differently . in 2009 , doug harvey , right , jokes about throwing former st . louis cardinals manager whitey herzog out of a game . ( michael conroy / ap ) to mr . harvey , arguments with the umpires were a part of the game , but there were limits and there could be no doubt about who was boss . "" i would listen for 20 seconds , "" he once told the new york times . "" i would count to 20 to myself . and i would listen to everything you had to say . ""","[""probably only if they step in and play the game . i 've never seen any of them do it , but that would be an interesting thing to see""]","yes , that 's true . there was a movie about the world series called a philadelphia battle in the 1940 's .",Nucleus Decoding (p = 0.5),topical-usr_00080,0.7934991012361059,0.7934991012361059,0.7934991012361059,0.7934991012361059,0.7934991012361059,0.7934991012361059,0.8538352,0.733162977366926,0.7934991012361059
"have you heard of doug harey ? 
 was n't he an umpire for the mlb ? 
 yes he just died at 87 years of age . 
 i guess he was a big deal , and he lived quite a while . he 'll be missed though 
 he must 've been an interesting character to earn the nick name ' god ' . 
 he was one of those umpires that knew what he was doing 
 yup , he earned his spot in the hall of fame after calling 4,673 games . 
 and five world series , which is a big leagues in the mlb . he was n't intimidated by anyone , it seems 
 he was around to see some of the first world series that first started in 1903 . 
 that 's incredible ! do you pay attention to baseball much ? 
 no i did when i was younger but lost interest . how bout you ? 
 every once in a while . it 's one of those sports i would rather play than watch . the japanese are such big fans of baseball that they would probably take the name "" national pastime "" from the americans if they could 
 yea they are usually surprised to find so many americans like it too . 
 enough that people used to collect baseball cards . one man found a collection in his grandfather 's attic that was worth three million dollars 
 that s a lot of money . are any managers cards worth anything ? they do wear the uniform after all . ","doug harvey , a major league baseball umpire for 31 years whose calls of balls or strikes , fair or foul , safe or out were delivered with such gusto and authority that he was known as "" god "" to thousands of ballplayers , died jan . 13 in visalia , calif . he was 87 . major league baseball announced the death but did not disclose the cause . according to media accounts , he had battled throat cancer in the 1990s and later had several strokes . mr . harvey worked 4,673 ballgames from 1962 to 1992 , mlb said , including five world series , nine national league championship series and six all - star games . for 18 years , he was an umpiring crew chief . hundreds of thousands of times he made on - the - spot calls on whether a runner had reached base a millisecond before a throw from a fielder , or whether a pitched ball traveling 90 mph had grazed the veneer of a loosely defined strike zone or missed altogether . the outcome of baseball championships rested on such rulings . players and fans held strong and differing opinions on what the umpire saw , and they were not shy about telling him when they saw it differently . in 2009 , doug harvey , right , jokes about throwing former st . louis cardinals manager whitey herzog out of a game . ( michael conroy / ap ) to mr . harvey , arguments with the umpires were a part of the game , but there were limits and there could be no doubt about who was boss . "" i would listen for 20 seconds , "" he once told the new york times . "" i would count to 20 to myself . and i would listen to everything you had to say . ""","[""probably only if they step in and play the game . i 've never seen any of them do it , but that would be an interesting thing to see""]","that is crazy , maybe if the guy who worked for his grandpa was a lawyer they could have and all worked on the d.c election .",Nucleus Decoding (p = 0.7),topical-usr_00081,0.8178393499204204,0.8178393499204204,0.8178393499204204,0.8178393499204204,0.8178393499204204,0.8178393499204204,0.85147107,0.7842076333659262,0.8178393499204204
"have you heard of doug harey ? 
 was n't he an umpire for the mlb ? 
 yes he just died at 87 years of age . 
 i guess he was a big deal , and he lived quite a while . he 'll be missed though 
 he must 've been an interesting character to earn the nick name ' god ' . 
 he was one of those umpires that knew what he was doing 
 yup , he earned his spot in the hall of fame after calling 4,673 games . 
 and five world series , which is a big leagues in the mlb . he was n't intimidated by anyone , it seems 
 he was around to see some of the first world series that first started in 1903 . 
 that 's incredible ! do you pay attention to baseball much ? 
 no i did when i was younger but lost interest . how bout you ? 
 every once in a while . it 's one of those sports i would rather play than watch . the japanese are such big fans of baseball that they would probably take the name "" national pastime "" from the americans if they could 
 yea they are usually surprised to find so many americans like it too . 
 enough that people used to collect baseball cards . one man found a collection in his grandfather 's attic that was worth three million dollars 
 that s a lot of money . are any managers cards worth anything ? they do wear the uniform after all . ","doug harvey , a major league baseball umpire for 31 years whose calls of balls or strikes , fair or foul , safe or out were delivered with such gusto and authority that he was known as "" god "" to thousands of ballplayers , died jan . 13 in visalia , calif . he was 87 . major league baseball announced the death but did not disclose the cause . according to media accounts , he had battled throat cancer in the 1990s and later had several strokes . mr . harvey worked 4,673 ballgames from 1962 to 1992 , mlb said , including five world series , nine national league championship series and six all - star games . for 18 years , he was an umpiring crew chief . hundreds of thousands of times he made on - the - spot calls on whether a runner had reached base a millisecond before a throw from a fielder , or whether a pitched ball traveling 90 mph had grazed the veneer of a loosely defined strike zone or missed altogether . the outcome of baseball championships rested on such rulings . players and fans held strong and differing opinions on what the umpire saw , and they were not shy about telling him when they saw it differently . in 2009 , doug harvey , right , jokes about throwing former st . louis cardinals manager whitey herzog out of a game . ( michael conroy / ap ) to mr . harvey , arguments with the umpires were a part of the game , but there were limits and there could be no doubt about who was boss . "" i would listen for 20 seconds , "" he once told the new york times . "" i would count to 20 to myself . and i would listen to everything you had to say . ""","[""probably only if they step in and play the game . i 've never seen any of them do it , but that would be an interesting thing to see""]","they should be ! i wonder if there are umpire cards . there are some amazing umpires , like doug harvey .",New Human Generated,topical-usr_00082,0.8801376874356059,0.8801376874356059,0.8801376874356059,0.8801376874356059,0.8801376874356059,0.8801376874356059,0.87688684,0.883388530236202,0.8801376874356059
"have you heard of doug harey ? 
 was n't he an umpire for the mlb ? 
 yes he just died at 87 years of age . 
 i guess he was a big deal , and he lived quite a while . he 'll be missed though 
 he must 've been an interesting character to earn the nick name ' god ' . 
 he was one of those umpires that knew what he was doing 
 yup , he earned his spot in the hall of fame after calling 4,673 games . 
 and five world series , which is a big leagues in the mlb . he was n't intimidated by anyone , it seems 
 he was around to see some of the first world series that first started in 1903 . 
 that 's incredible ! do you pay attention to baseball much ? 
 no i did when i was younger but lost interest . how bout you ? 
 every once in a while . it 's one of those sports i would rather play than watch . the japanese are such big fans of baseball that they would probably take the name "" national pastime "" from the americans if they could 
 yea they are usually surprised to find so many americans like it too . 
 enough that people used to collect baseball cards . one man found a collection in his grandfather 's attic that was worth three million dollars 
 that s a lot of money . are any managers cards worth anything ? they do wear the uniform after all . ","doug harvey , a major league baseball umpire for 31 years whose calls of balls or strikes , fair or foul , safe or out were delivered with such gusto and authority that he was known as "" god "" to thousands of ballplayers , died jan . 13 in visalia , calif . he was 87 . major league baseball announced the death but did not disclose the cause . according to media accounts , he had battled throat cancer in the 1990s and later had several strokes . mr . harvey worked 4,673 ballgames from 1962 to 1992 , mlb said , including five world series , nine national league championship series and six all - star games . for 18 years , he was an umpiring crew chief . hundreds of thousands of times he made on - the - spot calls on whether a runner had reached base a millisecond before a throw from a fielder , or whether a pitched ball traveling 90 mph had grazed the veneer of a loosely defined strike zone or missed altogether . the outcome of baseball championships rested on such rulings . players and fans held strong and differing opinions on what the umpire saw , and they were not shy about telling him when they saw it differently . in 2009 , doug harvey , right , jokes about throwing former st . louis cardinals manager whitey herzog out of a game . ( michael conroy / ap ) to mr . harvey , arguments with the umpires were a part of the game , but there were limits and there could be no doubt about who was boss . "" i would listen for 20 seconds , "" he once told the new york times . "" i would count to 20 to myself . and i would listen to everything you had to say . ""","[""probably only if they step in and play the game . i 've never seen any of them do it , but that would be an interesting thing to see \n""]","probably only if they step in and play the game . i 've never seen any of them do it , but that would be an interesting thing to see ",Original Ground Truth,topical-usr_00083,0.9870240606397399,0.9870240606397399,0.9870240606397399,0.9870240606397399,0.9870240606397399,0.9870240606397399,1.0000001,0.9740480020701903,0.9870240606397399
