context,dialogue_id,model,reference,response,annotations.overall,am_scores,fm_scores,am_fm_scores
"how do you get road news ?
i 've a driver mate in my car !",dailydialog-gupta_00012,human,"[""that 's so cool .   how is it ?"", 'is the driver mate helpful ?', 'will the driver mate allow you to drive hands free ?', 'so you have all the news on broadcast ?']",that is nice . i want to get one too,0.9267237040853442,0.9081432,0.9453041858386876,0.9267237040853442
"how do you get road news ?
i 've a driver mate in my car !",dailydialog-gupta_00013,hredf,"[""that 's so cool .   how is it ?"", 'is the driver mate helpful ?', 'will the driver mate allow you to drive hands free ?', 'so you have all the news on broadcast ?']","well , i think you can find a car car .",0.9452886495386539,0.91375166,0.9768256372998114,0.9452886495386539
"how do you get road news ?
i 've a driver mate in my car !",dailydialog-gupta_00014,seq2seqf,"[""that 's so cool .   how is it ?"", 'is the driver mate helpful ?', 'will the driver mate allow you to drive hands free ?', 'so you have all the news on broadcast ?']",what 's the problem ?,0.9256640762217415,0.9472879,0.904040235306337,0.9256640762217415
"nani book store . how can i help you ?
do you have the'the man and the sea'by ernest hemingway ?",dailydialog-gupta_00015,hredf,"['we certainly do , let me find it for you .', ""i 'm not sure , let me look for you ."", ""i 'm sorry but we do n't have any copies of that right now ."", 'yes , we have one copy left .']","yes , i think so .",0.959590283011925,0.9325564,0.9866241752615207,0.959590283011925
"nani book store . how can i help you ?
do you have the'the man and the sea'by ernest hemingway ?",dailydialog-gupta_00016,seq2seqf,"['we certainly do , let me find it for you .', ""i 'm not sure , let me look for you ."", ""i 'm sorry but we do n't have any copies of that right now ."", 'yes , we have one copy left .']","yes , it is .",0.8967574050656796,0.90911853,0.8843962769968987,0.8967574050656796
"nani book store . how can i help you ?
do you have the'the man and the sea'by ernest hemingway ?",dailydialog-gupta_00017,human,"['we certainly do , let me find it for you .', ""i 'm not sure , let me look for you ."", ""i 'm sorry but we do n't have any copies of that right now ."", 'yes , we have one copy left .']","yes , we have that book in hardcover , paperback , and digital . we also have it in several editions . is there any particular version of the book you are looking for ?",0.820202859469774,0.89362407,0.7467816516330295,0.820202859469774
"nani book store . how can i help you ?
do you have the'the man and the sea'by ernest hemingway ?",dailydialog-gupta_00018,CVAEf,"['we certainly do , let me find it for you .', ""i 'm not sure , let me look for you ."", ""i 'm sorry but we do n't have any copies of that right now ."", 'yes , we have one copy left .']","yes , that 's right . i have an appointment with you .",0.8925833056024148,0.9413203,0.8438463111025959,0.8925833056024148
"nani book store . how can i help you ?
do you have the'the man and the sea'by ernest hemingway ?",dailydialog-gupta_00019,dualencoder_train,"['we certainly do , let me find it for you .', ""i 'm not sure , let me look for you ."", ""i 'm sorry but we do n't have any copies of that right now ."", 'yes , we have one copy left .']","i 'm afraid not . we insist on a letter of credit , because as seller , we also have the problem of funds being tied up .",0.9039014983325062,0.84188986,0.9659131384191627,0.9039014983325062
"take a seat inside and see what you think . so you will take the porsche then , sir ?",dailydialog-gupta_00020,dualencoder_train,"[""i 'm still thinking about it ."", 'what colors does it come in ?', 'i will take the porsche .', ""yes , and i want to buy the insurance too . i think it 's necessary .""]","no , that wo n't do . i 'll take this smoked ham you have here .",0.9183509116531412,0.8782084,0.9584934244873128,0.9183509116531412
"take a seat inside and see what you think . so you will take the porsche then , sir ?",dailydialog-gupta_00021,hredf,"[""i 'm still thinking about it ."", 'what colors does it come in ?', 'i will take the porsche .', ""yes , and i want to buy the insurance too . i think it 's necessary .""]",sure .,0.9351004172832507,0.91330373,0.9568971016944922,0.9351004172832507
"take a seat inside and see what you think . so you will take the porsche then , sir ?",dailydialog-gupta_00022,seq2seqf,"[""i 'm still thinking about it ."", 'what colors does it come in ?', 'i will take the porsche .', ""yes , and i want to buy the insurance too . i think it 's necessary .""]",i do n't know . i 'll take it .,0.9390918675890831,0.88669163,0.991492105291539,0.9390918675890831
"take a seat inside and see what you think . so you will take the porsche then , sir ?",dailydialog-gupta_00023,CVAEf,"[""i 'm still thinking about it ."", 'what colors does it come in ?', 'i will take the porsche .', ""yes , and i want to buy the insurance too . i think it 's necessary .""]",ok . i 'll be waiting for you .,0.7943235752973282,0.914566,0.6740811701602387,0.7943235752973282
"take a seat inside and see what you think . so you will take the porsche then , sir ?",dailydialog-gupta_00024,human,"[""i 'm still thinking about it ."", 'what colors does it come in ?', 'i will take the porsche .', ""yes , and i want to buy the insurance too . i think it 's necessary .""]",i am thinking about it can i take it for a ride ?,0.8332740650756367,0.9142339,0.7523142071928993,0.8332740650756367
how may i help you ?,dailydialog-gupta_00025,dualencoder_train,"['you can show me the cars', 'you can help me with this problem', 'you can tell me how to get to customer service', ""i 'm having a problem .""]",hi . i 'm tom peterson . i 'm looking for a one - bedroom apartment .,0.8104739910934976,0.8156372,0.8053108109185321,0.8104739910934976
how may i help you ?,dailydialog-gupta_00026,CVAEf,"['you can show me the cars', 'you can help me with this problem', 'you can tell me how to get to customer service', ""i 'm having a problem .""]",i want to return to my trial book .,0.9264705595408653,0.9355335,0.9174075955221603,0.9264705595408653
how may i help you ?,dailydialog-gupta_00027,hredf,"['you can show me the cars', 'you can help me with this problem', 'you can tell me how to get to customer service', ""i 'm having a problem .""]",i need to return a book .,0.9397399916879468,0.93025905,0.9492209344371423,0.9397399916879468
how may i help you ?,dailydialog-gupta_00028,human,"['you can show me the cars', 'you can help me with this problem', 'you can tell me how to get to customer service', ""i 'm having a problem .""]",can you help me ?,0.8771340557446441,0.93881893,0.8154491799096983,0.8771340557446441
how may i help you ?,dailydialog-gupta_00029,seq2seqf,"['you can show me the cars', 'you can help me with this problem', 'you can tell me how to get to customer service', ""i 'm having a problem .""]",i 'm looking for a job .,0.824079609078574,0.9127594,0.7353997949012276,0.824079609078574
good evening . what 'll you have ?,dailydialog-gupta_00030,hredf,"['i would like a double cheeseburger .', 'i would like a hamburger .', 'i would like a large coke .', ""i 'd like a beer . what kind of beer do you have ?""]",i 'd like a hamburger .,0.9040973120581135,0.9233986,0.8847960101864786,0.9040973120581135
good evening . what 'll you have ?,dailydialog-gupta_00031,CVAEf,"['i would like a double cheeseburger .', 'i would like a hamburger .', 'i would like a large coke .', ""i 'd like a beer . what kind of beer do you have ?""]",i have a reservation with prizes .,0.9640628442214211,0.94844806,0.979677626499788,0.9640628442214211
good evening . what 'll you have ?,dailydialog-gupta_00032,human,"['i would like a double cheeseburger .', 'i would like a hamburger .', 'i would like a large coke .', ""i 'd like a beer . what kind of beer do you have ?""]","i 'll just take a coffee , thank you .",0.8892623812032789,0.9350008,0.84352398516199,0.8892623812032789
good evening . what 'll you have ?,dailydialog-gupta_00033,dualencoder_train,"['i would like a double cheeseburger .', 'i would like a hamburger .', 'i would like a large coke .', ""i 'd like a beer . what kind of beer do you have ?""]","a single room , preferably with a bath .",0.9010874803504925,0.870416,0.931758975116726,0.9010874803504925
good evening . what 'll you have ?,dailydialog-gupta_00034,seq2seqf,"['i would like a double cheeseburger .', 'i would like a hamburger .', 'i would like a large coke .', ""i 'd like a beer . what kind of beer do you have ?""]",i 'm not sure .,0.9473081898761289,0.91939104,0.9752253437186273,0.9473081898761289
"you 're made a good choice . this china tea set is unusual .
where was it from ?
it was made in jingdezhen .
jingdezhen ? is n't it called'the capital of porcelain ' ?
you are right .
this is the very thing i 've been dreaming of .",dailydialog-gupta_00035,seq2seqf,"[""i 'm so glad you found what you like ."", 'it is really beautiful .', ""i 'm looking forward to your wedding ."", 'it is the best quality porcelain - the famous egg - shell china .']",i 'm glad you like it .,0.8138793199452126,0.8975531,0.7302055536096024,0.8138793199452126
"you 're made a good choice . this china tea set is unusual .
where was it from ?
it was made in jingdezhen .
jingdezhen ? is n't it called'the capital of porcelain ' ?
you are right .
this is the very thing i 've been dreaming of .",dailydialog-gupta_00036,dualencoder_train,"[""i 'm so glad you found what you like ."", 'it is really beautiful .', ""i 'm looking forward to your wedding ."", 'it is the best quality porcelain - the famous egg - shell china .']","now wash them , then dice the potatoes and bell peppers , then slice the meat .",0.8763610462991414,0.81519544,0.9375266513522499,0.8763610462991414
"you 're made a good choice . this china tea set is unusual .
where was it from ?
it was made in jingdezhen .
jingdezhen ? is n't it called'the capital of porcelain ' ?
you are right .
this is the very thing i 've been dreaming of .",dailydialog-gupta_00037,human,"[""i 'm so glad you found what you like ."", 'it is really beautiful .', ""i 'm looking forward to your wedding ."", 'it is the best quality porcelain - the famous egg - shell china .']",so will you like to have this tea set ?,0.9447513267305447,0.96009564,0.929407009463897,0.9447513267305447
"you 're made a good choice . this china tea set is unusual .
where was it from ?
it was made in jingdezhen .
jingdezhen ? is n't it called'the capital of porcelain ' ?
you are right .
this is the very thing i 've been dreaming of .",dailydialog-gupta_00038,CVAEf,"[""i 'm so glad you found what you like ."", 'it is really beautiful .', ""i 'm looking forward to your wedding ."", 'it is the best quality porcelain - the famous egg - shell china .']",it 's so beautiful .,0.9080170805350103,0.90640235,0.9096318115979746,0.9080170805350103
"you 're made a good choice . this china tea set is unusual .
where was it from ?
it was made in jingdezhen .
jingdezhen ? is n't it called'the capital of porcelain ' ?
you are right .
this is the very thing i 've been dreaming of .",dailydialog-gupta_00039,hredf,"[""i 'm so glad you found what you like ."", 'it is really beautiful .', ""i 'm looking forward to your wedding ."", 'it is the best quality porcelain - the famous egg - shell china .']","wow , i 'm eager to hear that .",0.8720494235090506,0.9509574,0.7931414295300031,0.8720494235090506
"look at the show on tv . i am watching a food show at a very famous seafood restaurant . i really want to eat at that restaurant . i am a seafood lover .
speaking of seafood , my mouth is watering . let 's go to the seafood restaurant in our neighborhood .
sound great . let 's go !
look at the crystal clear fridge . you can see so many kinds of seafood in it . they all look very fresh and delicious .
true . i would like to have some salmon sashimi and a roast salmon head .",dailydialog-gupta_00040,CVAEf,"['oh wow that sounds so good', 'i think i will have the same', 'i love salmon . that sounds perfect .', 'you sound like a seafood expert . i would like to have some stir - fried squids and steamed shrimps .']",ok . i know what you mean . the _UNK is great .,0.9302162939974828,0.9355033,0.9249292839902965,0.9302162939974828
"look at the show on tv . i am watching a food show at a very famous seafood restaurant . i really want to eat at that restaurant . i am a seafood lover .
speaking of seafood , my mouth is watering . let 's go to the seafood restaurant in our neighborhood .
sound great . let 's go !
look at the crystal clear fridge . you can see so many kinds of seafood in it . they all look very fresh and delicious .
true . i would like to have some salmon sashimi and a roast salmon head .",dailydialog-gupta_00041,hredf,"['oh wow that sounds so good', 'i think i will have the same', 'i love salmon . that sounds perfect .', 'you sound like a seafood expert . i would like to have some stir - fried squids and steamed shrimps .']",ok . let 's go .,0.8919002550833016,0.90444434,0.8793561732754289,0.8919002550833016
"look at the show on tv . i am watching a food show at a very famous seafood restaurant . i really want to eat at that restaurant . i am a seafood lover .
speaking of seafood , my mouth is watering . let 's go to the seafood restaurant in our neighborhood .
sound great . let 's go !
look at the crystal clear fridge . you can see so many kinds of seafood in it . they all look very fresh and delicious .
true . i would like to have some salmon sashimi and a roast salmon head .",dailydialog-gupta_00042,human,"['oh wow that sounds so good', 'i think i will have the same', 'i love salmon . that sounds perfect .', 'you sound like a seafood expert . i would like to have some stir - fried squids and steamed shrimps .']",that sounds really good i love eating fish,0.9365081296064264,0.8772629,0.9957533688739549,0.9365081296064264
"look at the show on tv . i am watching a food show at a very famous seafood restaurant . i really want to eat at that restaurant . i am a seafood lover .
speaking of seafood , my mouth is watering . let 's go to the seafood restaurant in our neighborhood .
sound great . let 's go !
look at the crystal clear fridge . you can see so many kinds of seafood in it . they all look very fresh and delicious .
true . i would like to have some salmon sashimi and a roast salmon head .",dailydialog-gupta_00043,seq2seqf,"['oh wow that sounds so good', 'i think i will have the same', 'i love salmon . that sounds perfect .', 'you sound like a seafood expert . i would like to have some stir - fried squids and steamed shrimps .']",i 'll try to get it .,0.9216885764452588,0.92549646,0.9178806938832544,0.9216885764452588
"look at the show on tv . i am watching a food show at a very famous seafood restaurant . i really want to eat at that restaurant . i am a seafood lover .
speaking of seafood , my mouth is watering . let 's go to the seafood restaurant in our neighborhood .
sound great . let 's go !
look at the crystal clear fridge . you can see so many kinds of seafood in it . they all look very fresh and delicious .
true . i would like to have some salmon sashimi and a roast salmon head .",dailydialog-gupta_00044,dualencoder_train,"['oh wow that sounds so good', 'i think i will have the same', 'i love salmon . that sounds perfect .', 'you sound like a seafood expert . i would like to have some stir - fried squids and steamed shrimps .']",but i like the small mountain village . the big town is noisy . how charming it is when walking along the hill !,0.9372622944076143,0.8918584,0.9826661899008914,0.9372622944076143
where 's the toilet ?,dailydialog-gupta_00045,seq2seqf,"['down your hall on your first right .', 'its right behind you .', ""it 's near the entrance ."", 'over there .']",it 's a _UNK .,0.8763456133424783,0.9007401,0.8519511396526386,0.8763456133424783
where 's the toilet ?,dailydialog-gupta_00046,CVAEf,"['down your hall on your first right .', 'its right behind you .', ""it 's near the entrance ."", 'over there .']",it 's in the north .,0.9280213233262522,0.9090251,0.9470175736010517,0.9280213233262522
where 's the toilet ?,dailydialog-gupta_00047,dualencoder_train,"['down your hall on your first right .', 'its right behind you .', ""it 's near the entrance ."", 'over there .']",apparently forced entry . the lock is battered to pieces .,0.8376654138284791,0.8549241,0.8204067449009158,0.8376654138284791
where 's the toilet ?,dailydialog-gupta_00048,human,"['down your hall on your first right .', 'its right behind you .', ""it 's near the entrance ."", 'over there .']","go down the hall , take the first left , and it will be at the end of a short hallway .",0.8506457639783433,0.9016094,0.7996821071803195,0.8506457639783433
where 's the toilet ?,dailydialog-gupta_00049,hredf,"['down your hall on your first right .', 'its right behind you .', ""it 's near the entrance ."", 'over there .']",it 's the wagon .,0.913323969377279,0.90193594,0.9247120037341113,0.913323969377279
i 'm sorry i 'm late .,dailydialog-gupta_00050,dualencoder_train,"[""do n't worry ! it 's cool ."", ""it 's a thing that happens ."", 'why , i never ! what is this spectre before me ? !', 'better late than never .']",no kidding . time is running out .,0.9280188344887402,0.91282964,0.9432080314500146,0.9280188344887402
i 'm sorry i 'm late .,dailydialog-gupta_00051,CVAEf,"[""do n't worry ! it 's cool ."", ""it 's a thing that happens ."", 'why , i never ! what is this spectre before me ? !', 'better late than never .']",you just mess up .,0.8527574105321285,0.8474347,0.858080121528887,0.8527574105321285
i 'm sorry i 'm late .,dailydialog-gupta_00052,hredf,"[""do n't worry ! it 's cool ."", ""it 's a thing that happens ."", 'why , i never ! what is this spectre before me ? !', 'better late than never .']",what happened ?,0.8702937866958997,0.94626105,0.7943265250748438,0.8702937866958997
i 'm sorry i 'm late .,dailydialog-gupta_00053,human,"[""do n't worry ! it 's cool ."", ""it 's a thing that happens ."", 'why , i never ! what is this spectre before me ? !', 'better late than never .']","it 's ok , we have n't started yet .",0.9395080234958284,0.88138115,0.9976348929312929,0.9395080234958284
i 'm sorry i 'm late .,dailydialog-gupta_00054,seq2seqf,"[""do n't worry ! it 's cool ."", ""it 's a thing that happens ."", 'why , i never ! what is this spectre before me ? !', 'better late than never .']","i 'm sorry , but i 'm not sure .",0.8456396148876282,0.9217011,0.7695781561287109,0.8456396148876282
"i 'm sorry , our appointment has to be changed .",dailydialog-gupta_00055,seq2seqf,"['what exactly needs changed ?', 'what do you need to change about it ?', 'how can we change it ?', 'what a pity !']",i 'm sorry . i 'm sorry . i 'm sorry . i 'm sorry . i 'm sorry . i 'm not sure .,0.6138367309768553,0.8780796,0.3495938687721004,0.6138367309768553
"i 'm sorry , our appointment has to be changed .",dailydialog-gupta_00056,hredf,"['what exactly needs changed ?', 'what do you need to change about it ?', 'how can we change it ?', 'what a pity !']",what time does the meeting start ?,0.9455895969334596,0.9424213,0.9487578767663942,0.9455895969334596
"i 'm sorry , our appointment has to be changed .",dailydialog-gupta_00057,human,"['what exactly needs changed ?', 'what do you need to change about it ?', 'how can we change it ?', 'what a pity !']",which appointment ? i have several .,0.9114226542037018,0.9381836,0.8846617027364746,0.9114226542037018
"i 'm sorry , our appointment has to be changed .",dailydialog-gupta_00058,CVAEf,"['what exactly needs changed ?', 'what do you need to change about it ?', 'how can we change it ?', 'what a pity !']",what 's up ?,0.8995422185308302,0.9167172,0.882367265392654,0.8995422185308302
"i 'm sorry , our appointment has to be changed .",dailydialog-gupta_00059,dualencoder_train,"['what exactly needs changed ?', 'what do you need to change about it ?', 'how can we change it ?', 'what a pity !']","oh , i am sorry , jason . i 've already got plans for friday evening . how about saturday ?",0.8824439739228137,0.93390906,0.8309788892747656,0.8824439739228137
"have you ever gotten a parking ticket ?
i 've never gotten one . have you ?
i got a ticket yesterday .",dailydialog-gupta_00060,CVAEf,"['what was it for ?', 'how much is it ?', 'do you resent you got a ticket ?', 'really ? what did you get one for ?']",you have to pay the problem .,0.9271331033311261,0.9080888,0.9461774033709315,0.9271331033311261
"have you ever gotten a parking ticket ?
i 've never gotten one . have you ?
i got a ticket yesterday .",dailydialog-gupta_00061,seq2seqf,"['what was it for ?', 'how much is it ?', 'do you resent you got a ticket ?', 'really ? what did you get one for ?']",what 's the problem ?,0.9253190718900355,0.9121871,0.9384510443232837,0.9253190718900355
"have you ever gotten a parking ticket ?
i 've never gotten one . have you ?
i got a ticket yesterday .",dailydialog-gupta_00062,hredf,"['what was it for ?', 'how much is it ?', 'do you resent you got a ticket ?', 'really ? what did you get one for ?']",what time does the ticket start ?,0.9339313180596415,0.89487076,0.9729918780626423,0.9339313180596415
"have you ever gotten a parking ticket ?
i 've never gotten one . have you ?
i got a ticket yesterday .",dailydialog-gupta_00063,human,"['what was it for ?', 'how much is it ?', 'do you resent you got a ticket ?', 'really ? what did you get one for ?']",where ?,0.7467567728151936,0.8985134,0.595000168917588,0.7467567728151936
"have you ever gotten a parking ticket ?
i 've never gotten one . have you ?
i got a ticket yesterday .",dailydialog-gupta_00064,dualencoder_train,"['what was it for ?', 'how much is it ?', 'do you resent you got a ticket ?', 'really ? what did you get one for ?']",why do n't you go to see the empire state building ?,0.9423960722409233,0.88982725,0.9949648930475202,0.9423960722409233
"hi , dan . what 's new ?
where have you been ? i 've been trying to get in touch with you for two days .
i went to salt lake city on business . what 's up ?
i got fired .
how come ? last time i saw you . you told me it was a good job , and you 'd like to take it as a career . that was only one month ago . why this sudden change ?
it 's a long story . in a word , i did n't do a good job of it . i messed up a business deal , a deal that would have made ten million dollars and i messed it up .",dailydialog-gupta_00065,hredf,"['was all the blame placed on you ?', 'did you see warning signs that something was off ?', 'did you try to explain yourself ?', 'what are you going to do now ?']","well , i guess you 're right .",0.9050357893359384,0.9278515,0.8822200805448931,0.9050357893359384
"hi , dan . what 's new ?
where have you been ? i 've been trying to get in touch with you for two days .
i went to salt lake city on business . what 's up ?
i got fired .
how come ? last time i saw you . you told me it was a good job , and you 'd like to take it as a career . that was only one month ago . why this sudden change ?
it 's a long story . in a word , i did n't do a good job of it . i messed up a business deal , a deal that would have made ten million dollars and i messed it up .",dailydialog-gupta_00066,seq2seqf,"['was all the blame placed on you ?', 'did you see warning signs that something was off ?', 'did you try to explain yourself ?', 'what are you going to do now ?']","i 'm sorry , but i 'm not sure .",0.8763576369756972,0.9321796,0.8205357037533354,0.8763576369756972
"hi , dan . what 's new ?
where have you been ? i 've been trying to get in touch with you for two days .
i went to salt lake city on business . what 's up ?
i got fired .
how come ? last time i saw you . you told me it was a good job , and you 'd like to take it as a career . that was only one month ago . why this sudden change ?
it 's a long story . in a word , i did n't do a good job of it . i messed up a business deal , a deal that would have made ten million dollars and i messed it up .",dailydialog-gupta_00067,dualencoder_train,"['was all the blame placed on you ?', 'did you see warning signs that something was off ?', 'did you try to explain yourself ?', 'what are you going to do now ?']","sounds good , and so , why do you want to work with them ?",0.9491265781256838,0.89911735,0.9991358056730595,0.9491265781256838
"hi , dan . what 's new ?
where have you been ? i 've been trying to get in touch with you for two days .
i went to salt lake city on business . what 's up ?
i got fired .
how come ? last time i saw you . you told me it was a good job , and you 'd like to take it as a career . that was only one month ago . why this sudden change ?
it 's a long story . in a word , i did n't do a good job of it . i messed up a business deal , a deal that would have made ten million dollars and i messed it up .",dailydialog-gupta_00068,CVAEf,"['was all the blame placed on you ?', 'did you see warning signs that something was off ?', 'did you try to explain yourself ?', 'what are you going to do now ?']",you really should n't get a move .,0.8390624626710342,0.89916503,0.7789598910479401,0.8390624626710342
"hi , dan . what 's new ?
where have you been ? i 've been trying to get in touch with you for two days .
i went to salt lake city on business . what 's up ?
i got fired .
how come ? last time i saw you . you told me it was a good job , and you 'd like to take it as a career . that was only one month ago . why this sudden change ?
it 's a long story . in a word , i did n't do a good job of it . i messed up a business deal , a deal that would have made ten million dollars and i messed it up .",dailydialog-gupta_00069,human,"['was all the blame placed on you ?', 'did you see warning signs that something was off ?', 'did you try to explain yourself ?', 'what are you going to do now ?']",oh that s unfortunate . what are you planning to do now,0.9121732430524212,0.92149633,0.9028501544131005,0.9121732430524212
"hello , is that xiaogang li who applied for the solar studio of our college ?
yes , speaking .",dailydialog-gupta_00070,human,"['i would like to talk to you about your application .', 'would you be able to come in on monday so that we can speak in person ?', 'your application has been approved .', 'i want to know whether you will come to the interview . so have you accepted offers from other companies ?']","hi xiaogang , this is the admissions officer . how are you doing this morning ?",0.9171710077125648,0.8467016,0.9876403934158522,0.9171710077125648
"hello , is that xiaogang li who applied for the solar studio of our college ?
yes , speaking .",dailydialog-gupta_00071,dualencoder_train,"['i would like to talk to you about your application .', 'would you be able to come in on monday so that we can speak in person ?', 'your application has been approved .', 'i want to know whether you will come to the interview . so have you accepted offers from other companies ?']",do you have more than 200 employees in the company ?,0.9498369793006753,0.9196957,0.9799782832282734,0.9498369793006753
"hello , is that xiaogang li who applied for the solar studio of our college ?
yes , speaking .",dailydialog-gupta_00072,seq2seqf,"['i would like to talk to you about your application .', 'would you be able to come in on monday so that we can speak in person ?', 'your application has been approved .', 'i want to know whether you will come to the interview . so have you accepted offers from other companies ?']",what 's the problem ?,0.9253190718900355,0.9121871,0.9384510443232837,0.9253190718900355
"hello , is that xiaogang li who applied for the solar studio of our college ?
yes , speaking .",dailydialog-gupta_00073,CVAEf,"['i would like to talk to you about your application .', 'would you be able to come in on monday so that we can speak in person ?', 'your application has been approved .', 'i want to know whether you will come to the interview . so have you accepted offers from other companies ?']",i am calling to inform you that our company is a new company .,0.967031973028694,0.93540716,0.9986567843447417,0.967031973028694
"hello , is that xiaogang li who applied for the solar studio of our college ?
yes , speaking .",dailydialog-gupta_00074,hredf,"['i would like to talk to you about your application .', 'would you be able to come in on monday so that we can speak in person ?', 'your application has been approved .', 'i want to know whether you will come to the interview . so have you accepted offers from other companies ?']",what do you think of the office ?,0.9354077129053486,0.92556036,0.9452550706242348,0.9354077129053486
