context,dialogue_id,model_name,response,annotations.relevance,am_scores,fm_scores,am_fm_scores
"I've been training a new girl at work this week!
How is she doing",empathetic-grade_00010,transformer_generator,thats cool,0.11644661510139695,0.16198144145239346,0.07091178875040043,0.11644661510139695
"It is a blessing and curse. When I am having problems I think about what she would say to me.
That's a good way to remember her and keep her close to your heart.",empathetic-grade_00011,transformer_generator,thats cool,0.06065999666822308,0.12131999333644616,0.0,0.06065999666822308
"My husband might loose his job, I'm not sure what we will do if he does.
That is terrible. Why do you think that he will lose his job?",empathetic-grade_00012,transformer_generator,thats a good thing to do . i hope he is a good job,0.4064505451886148,0.1587274233906568,0.6541736669865728,0.4064505451886148
"We walked, we ate ice cream, we rode a bike, we laughed a lot, we enjoyed the outdoors, we were exhausted
Who did you do all those things with? Sounds like a wonderful day!",empathetic-grade_00013,transformer_generator,thats cool,0.06661843644133929,0.13323687288267858,0.0,0.06661843644133929
"Did I tell you what happened with Li the other night? Boy do I feel dumb.
No, you didn't tell me! What happened?",empathetic-grade_00014,transformer_generator,Oh no ! That ' s a good time !,0.3352838108905345,0.1551856976790285,0.5153819241020404,0.3352838108905345
"I am impressed in my sisters camping skills. They are very good
what did she do ?",empathetic-grade_00015,transformer_generator,thats cool,0.13809929412607758,0.1337882810891358,0.14241030716301933,0.13809929412607758
"I just went today to visit my son in his new house.
how was it",empathetic-grade_00016,transformer_generator,thats cool,0.11104558879273321,0.1687886603143922,0.053302517271074205,0.11104558879273321
"I was stunned with fear to find a rattlesnake right where i was about to step into last week
holy cow! Thats terrifying. What did you do?",empathetic-grade_00017,transformer_generator,oh wow ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,0.49380187329999015,0.0,0.9876037465999803,0.49380187329999015
"I'm gonna need your support here, because I'm going through something a little bit rough, okay?
Anything you need!! I'm here for you!",empathetic-grade_00018,transformer_generator,thats cool,0.07997942268249582,0.07163187812990822,0.08832696723508342,0.07997942268249582
"I think that in the past i have spent time caring about things that aren't important.
What kind of thing?  You could always change that in the future.",empathetic-grade_00019,transformer_generator,That ' s great ! I hope you have a good time !,0.3900814774301876,0.13046563897760866,0.6496973158827666,0.3900814774301876
"I'm in contract to buy my first house, fingers crossed closing goes well and I close next Friday!
That is so exciting!! buying a house can be such a great experience.",empathetic-grade_00020,transformer_generator,thats cool,0.05867368281303837,0.11421072296376349,0.003136642662313252,0.05867368281303837
"Every year when the kids go back to school, it brings back so many memories of when my kids were going to school.
I know what you mean.  I love to see all the pictures, and think back to how little mine used to be.",empathetic-grade_00021,transformer_generator,thats cool,0.04001440564553509,0.07077758797872125,0.009251223312348927,0.04001440564553509
"First day of school I remember ,my kids first day of school, how did it make you feel?
It just gave me the feeling that time flies by too quickly sometimes.  My youngest in the pic was in first grade and his older sister was in 7th grade.",empathetic-grade_00022,transformer_generator,thats cool,0.057903921579482764,0.0,0.11580784315896553,0.057903921579482764
"I love teaching people how to skydive - it is so much fun helping them to learn.
That's sound like a lot of fun! Do you know where I can go get lessons?",empathetic-grade_00023,transformer_generator,That ' s great ! i hope you have a good time,0.4147110649988271,0.13530669199500567,0.6941154380026485,0.4147110649988271
"Yes, I think they offer a great bridge to the past. Do you?
Absolutely. I love to hear my mámá tell me stories from her childhood trapping nutria and trawling with her family.",empathetic-grade_00024,transformer_generator,thats cool,0.045331693458931226,0.0679784967861126,0.022684890131749846,0.045331693458931226
"I worked hard all night for that exam. it takes 5 months to get the results back. the wait is killing me
I hope you did well on it.",empathetic-grade_00025,transformer_generator,thats cool,0.057018366207349805,0.11323224517571696,0.0008044872389826444,0.057018366207349805
"I have a wonderful sister-in-law.  who is always there for me when I need her
That must be comforting!  It is good to have people in your life that are supportive.",empathetic-grade_00026,transformer_generator,thats cool,0.04994135795617586,0.09988271591235172,0.0,0.04994135795617586
"Oh man! What happened to your hip?
I fell and fractured it two years ago. My then surgeon botched the operation and I have to use a walker to get around. If this new guy can do something I could walk properly again!",empathetic-grade_00027,transformer_generator,That ' s great ! I hope you find it !,0.2755377680320051,0.015352003949272486,0.5357235321147377,0.2755377680320051
"My husband is on the road a lot, I hardley ever see him.
I'm sorry. My wife could sympathize with you since I'm gone a lot on business as well.",empathetic-grade_00028,transformer_generator,thats cool,0.02180953647130626,0.04361907294261252,0.0,0.02180953647130626
"I watched The Lion King today with my daughter, reminded me of my childhood.
thats a good movie, cant wait for the live action version coming out",empathetic-grade_00029,transformer_generator,"oh cool , did you see it ?",0.3454788507327484,0.08600012348554256,0.6049575779799543,0.3454788507327484
"We ate good food, drank wine and went swimming.
That sounds fun.  Was the weather nice?",empathetic-grade_00030,transformer_generator,That ' s a good time . I bet you were able to go to visit .,0.35177764281934293,0.14943856562358393,0.5541167200151019,0.35177764281934293
"I came home from work last night and my step dad scared me!
How did he scare you?",empathetic-grade_00031,transformer_generator,thats cool,0.16669914857241266,0.16019819757989542,0.1732000995649299,0.16669914857241266
"Thats sad. Have you been to Scotand since?
Only for funerals, unfortunately. Both my parents have since died. Unpleasant fact of life, I'm afraid.",empathetic-grade_00032,transformer_generator,That ' s a good way to work .,0.3278918151410416,0.07894090563762454,0.5768427246444586,0.3278918151410416
"Sounds like fund, you must be excited!
I am, I have been watching all my favorite movies.",empathetic-grade_00033,transformer_generator,thats cool,0.11064261198747286,0.09468676558135185,0.12659845839359388,0.11064261198747286
"I recently had a shop fix my car. They worked so fast!
That's good, did you have to wait there or were you able to go home?",empathetic-grade_00034,transformer_generator,That ' s great ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,0.48992009482197235,0.0,0.9798401896439447,0.48992009482197235
"The other night i heard a sound like someone was breaking in my house, i was pretty scared.
Wow, that sounds quite disturbing. Was someone breaking in?",empathetic-grade_00035,transformer_generator,oh thats cool,0.1595750256933922,0.11191789456311842,0.20723215682366597,0.1595750256933922
"I remember being in Scotland and arranging a trip to California to see my then boyfriend. I was so very happy to be seeing him again!
I bet! Is it hard to have a long distance relationship?",empathetic-grade_00036,transformer_generator,That ' s great ! I hope you have a great time !,0.4045482144779553,0.17959200329911812,0.6295044256567925,0.4045482144779553
"My mother fell and injured herself. I wanted help and comfort her in any way possible.
Oh no! I'm sorry. Is she going to be ok?",empathetic-grade_00037,transformer_generator,"thats cool , i hope you have a good time",0.3607379853207204,0.12329197221936901,0.5981839984220717,0.3607379853207204
"When I do things that are challenging I feel more self-reliant. I recently tried taking an ice bath
Oh man! thats impressive, those baths are rough.",empathetic-grade_00038,transformer_generator,"thats cool , i hope you have a great time",0.3947461593206803,0.11019934905219404,0.6792929695891665,0.3947461593206803
"My aggressive pet rat attacked the baby rat and left her a horrible gash on her abdomen!
Wow, that sounds very disgusting.",empathetic-grade_00039,transformer_generator,thats cool,0.133160351063697,0.1674265219971541,0.09889418013023987,0.133160351063697
"I just enjoyed grocery shopping for the first time in a very long time. I've found my perfect restaurant/store and spent a very happy 40 mins or so wandering around it.
That's great! Did you get anything you are especially excited about? It's a restaurant and a store?",empathetic-grade_00040,transformer_generator,"oh thats cool , i hope you have a great time !",0.40387077702931284,0.12945975686604844,0.6782817971925773,0.40387077702931284
"I still live and work in the place where I grew up, but all of my friends have moved away.
Aw, that has to be tough not to see your friends. Do they visit often?",empathetic-grade_00041,transformer_generator,oh thats cool,0.1665382758641947,0.13527060586101244,0.19780594586737696,0.1665382758641947
"My parents gave me a car for graduating from college. It makes my life so much easier.
You deserved for graduating.",empathetic-grade_00042,transformer_generator,thats cool,0.15221536943979064,0.1015020623017968,0.20292867657778446,0.15221536943979064
"My birthday was last week and I never heard from my brother OR my sister to wish me a happy birthday.
oh no I am sorry to hear that! They must have been really busy and it must have slipped their mind",empathetic-grade_00043,transformer_generator,thats cool,0.047720513088506826,0.09544102617701365,0.0,0.047720513088506826
"Needing some extra money, I used the spare change in my car to buy a scratch off ticket.
Nice.. what type of ticket.. Monopoly?  Price is Right?  Scrabble?  Bingo?",empathetic-grade_00044,transformer_generator,oh thats cool,0.16135099782296536,0.042822611198619714,0.279879384447311,0.16135099782296536
"I woke up and the first thing I saw that my cat had decided to play with my shoes and ruin them!
Oh my, you must have been annoyed with your cat. I guess he just wanted your attention.",empathetic-grade_00045,transformer_generator,oh thats cool,0.19348092559230265,0.17371932471473894,0.21324252646986636,0.19348092559230265
"No, I didn't.  We live in a rural area and the grocery store is 20 minutes away.  Lucky for him, I forgot some other stuff for tomorrow's dinner [mom brain!] and I told him that we could ride together tomorrow back to the store.
Maybe you should let him get a couple of things to make up for it.",empathetic-grade_00046,transformer_generator,oh thats cool,0.1694962976903226,0.12938562175395357,0.20960697362669165,0.1694962976903226
"Yeah it really does. It's even worse to try and close those accounts!
They don't want to. I lost mine or it was stolen. But all my autopay bills are at a standstill and the companies are not happy about it.",empathetic-grade_00047,transformer_generator,oh thats a good way to go,0.24323597311746892,0.0,0.48647194623493784,0.24323597311746892
"I'm eating a lot of food to make sure I can lift more weight in the gym next time!
Are you taking protein?",empathetic-grade_00048,transformer_generator,thats cool,0.17926431955910355,0.18156066044585747,0.17696797867234965,0.17926431955910355
"This afternoon i went to my sons soccer game and he scored three goals! happiest dad ever!
I figure your son is pretty happy as well.",empathetic-grade_00049,transformer_generator,thats cool,0.11499652443582684,0.050334038131515636,0.17965901074013804,0.11499652443582684
"I had a job interview yesterday. I was really nervous before it started.
Was it on the phone or in person?",empathetic-grade_00050,transformer_generator,Oh no ! That ' s a good job .,0.28824673037200377,0.13104173372342942,0.4454517270205781,0.28824673037200377
"Over the summer my family went to Alabama to visit family and I felt a lot of emotions
I guess you don't live in Alabama? Was it overall a good trip....or challenging? Or both!",empathetic-grade_00051,transformer_generator,"oh thats cool , i bet you were happy",0.31315286793556424,0.1285290667826415,0.497776669088487,0.31315286793556424
"Tomorrow I start my new job teaching kids. I really hope it goes well!
Oh wow, now that really is exciting, congratulations! Did you get the grade level and subject you wanted?",empathetic-grade_00052,transformer_generator,That ' s great ! I hope you have a great time !,0.3907573000786733,0.14458709443361148,0.6369275057237351,0.3907573000786733
"oh, how nice. What are your plans in that regard for the future?
have my own restaurant",empathetic-grade_00053,transformer_generator,Oh that ' s cool !,0.3011913039551611,0.1263563493426308,0.4760262585676914,0.3011913039551611
"I went to a court hearing for unemployment with my former employer, and I felt great about it since I was so prepared with all of the documents and everything I needed to show the court I was in the right for quitting.
Did it go your way?",empathetic-grade_00054,transformer_generator,oh thats cool,0.17338079075453622,0.13520787034354723,0.21155371116552518,0.17338079075453622
"So who annoyed you?
A guy budged in front of some other people, I confronted him about it, and we got into an extremely heated exchange.",empathetic-grade_00055,transformer_generator,That ' s cool . How long did you take him ?,0.2602828009332866,0.03210865311483103,0.4884569487517421,0.2602828009332866
"there is nothing i hate more than losing in something
Yeah, that's never fun. Did you lose at something recently?",empathetic-grade_00056,transformer_generator,That ' s cool . I hope you have a good time .,0.3844007444376543,0.13016940050524584,0.6386320883700628,0.3844007444376543
"My son was just born, my first boy after 11 girls!
Thats amazing, congratulations. 12 Kids your amazing.",empathetic-grade_00057,transformer_generator,thats cool,0.15510110549100106,0.04488978802080085,0.2653124229612013,0.15510110549100106
"If my upstairs neighbor wakes me at 3am again I think I'll explode! I get that she has to go to work, but why not get organized the night before for goodness sake?!
I know the feeling.",empathetic-grade_00058,transformer_generator,thats a good thing to do,0.38207058069398825,0.14743004764264284,0.6167111137453337,0.38207058069398825
"I feel nostalgic when playing old school games with my bro
Nice, me too, are you playing Nintendo games?",empathetic-grade_00059,transformer_generator,"thats cool , i love to see my kids , i love to see my kids",0.34503207449757434,0.06625745997305062,0.623806689022098,0.34503207449757434
"I agree, the writing part is easy part, but the speaking part is the worst!
Yeah, it seems like the learning curve is impossible! Maybe I just need more life experience",empathetic-grade_00060,transformer_generator,i hope you have a great time,0.3683281973637011,0.08567904748580783,0.6509773472415944,0.3683281973637011
"I had a terrifying experience what using the restroom yesterday.
What happened??",empathetic-grade_00061,transformer_generator,Oh that ' s so sweet ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,0.49071892712139137,0.0,0.9814378542427827,0.49071892712139137
"I'm going overseas and I think I packed everything i need!
Where are you headed ?",empathetic-grade_00062,transformer_generator,"thats awesome , i hope you have fun",0.3286528067727653,0.1038512847235568,0.5534543288219739,0.3286528067727653
"Wow! Congrats to her, and I am sorry that you didn't get the prize. What did she win?
A weekend trip to Gatlinburg. I would of loved that.",empathetic-grade_00063,transformer_generator,Oh wow ! That ' s a great time !,0.33011450466578807,0.15970567469669078,0.5005233346348853,0.33011450466578807
"Did you think about moving after that?
Funny you should mention that - in three weeks time, lol.",empathetic-grade_00064,transformer_generator,"thats cool , i love to see my kids , i love my kids",0.31445919932352256,0.06732562463805102,0.5615927740089941,0.31445919932352256
"It's been a long week! My husband has been out of town and its been just me and a cranky toddler.
Will he be back soon?",empathetic-grade_00065,transformer_generator,thats cool,0.1493094024892485,0.13656646044258935,0.1620523445359077,0.1493094024892485
"My girlfriend's leg was bitten off by a bull shark last summer.
Oh my! Is she ok, and was it while surfing?",empathetic-grade_00066,transformer_generator,oh thats cool,0.17796648831739145,0.11410276653780048,0.24183021009698244,0.17796648831739145
"Well yeah, that sounds about right. He has to go to the Championship first and win, then party time !!!!!
You got it! I've been watching him play for a while now and it's such a fantastic feeling to see him win - and in his own country too!",empathetic-grade_00067,transformer_generator,"thats cool , i hope you have a great time !",0.40151341843760135,0.12783044526805293,0.6751963916071497,0.40151341843760135
"I recently found out that a person I very much intimately admired did not feel the same way for me. I was pretty surprised.
I'm sorry to hear that! How did you find out?",empathetic-grade_00068,transformer_generator,thats cool,0.05159833810669966,0.10319667621339931,0.0,0.05159833810669966
"My sister threw up the other day and made a huge mess.
that must have been an explosion and a half, did  you clean it up?",empathetic-grade_00069,transformer_generator,That ' s so cool ! I bet it was a great time .,0.3839057787930699,0.16322037355482624,0.6045911840313136,0.3839057787930699
"Over the summer my family went to Alabama to visit family and I felt a lot of emotions
I guess you don't live in Alabama? Was it overall a good trip....or challenging? Or both!",empathetic-grade_00070,transformer_generator,"oh thats cool , i bet you were happy",0.31315286793556424,0.1285290667826415,0.497776669088487,0.31315286793556424
"I'm sorry to hear that. I had a dog die once too.
it is so sad to know but my mother is rather sick of flu and not dying",empathetic-grade_00071,transformer_generator,oh thats cool,0.07616237080155384,0.07198858729961116,0.08033615430349653,0.07616237080155384
"I hope she hears some good news. Is it pretty serious?
She had stage 3 cancer, but she was clear last screening a year ago.",empathetic-grade_00072,transformer_generator,That ' s so sweet . I hope you guys have a good time .,0.3242412944526498,0.033335128706575776,0.6151474601987239,0.3242412944526498
"I just bought iced coffee yesterday and my brother drank the rest of it without asking me.
Wow. Does he usually do stuff like that?",empathetic-grade_00073,transformer_generator,"oh thats cool , i bet he was a good time",0.33992211519581017,0.1271209526168639,0.5527232777747564,0.33992211519581017
"Last night I was walking home from work in a bad part of town, I was a bit scared.
You should have taken a Uber. You never know what will happen these days.",empathetic-grade_00074,transformer_generator,thats cool,0.04978032924528139,0.09956065849056278,0.0,0.04978032924528139
"I drank a lot of alcohol at my friend's BBQ party, and I ended up puking and passing out. Not my finest moment.
Haha, I can relate to that. I did that too, and my friends took a wonderful photo of it. They like to stick it on our yearly Christmas cards to each other",empathetic-grade_00075,transformer_generator,thats a good thing to do,0.2506351367191463,0.0001081036392710807,0.5011621697990215,0.2506351367191463
"I'm looking forward to my best friend's surprise birthday party next week!
That sounds like so much fun! I love parties!",empathetic-grade_00076,transformer_generator,thats cool,0.12318751962191185,0.11310533975470731,0.1332696994891164,0.12318751962191185
"Ugh! I hate it when stuff like that happens. Were you able to get a refund on your tickets?
No. We went ahead and went on. It actually turned out to be a great trip with zero incidents.",empathetic-grade_00077,transformer_generator,oh wow thats cool,0.19955481568580494,0.09933462944207799,0.2997750019295319,0.19955481568580494
"Last year I made a bet with my friend and he lost, so he had to buy me a Nintendo Switch. I was so great.
That's quite the win! What was the bet?",empathetic-grade_00078,transformer_generator,That ' s so cool ! I hope he was a good time !,0.3453004870397254,0.17329082074707042,0.5173101533323803,0.3453004870397254
"I like going fishing, it reminds me of when I would go with my dad when I was a kid.
Do you have any kids?",empathetic-grade_00079,transformer_generator,thats cool,0.15234583278500125,0.13966594227779017,0.16502572329221232,0.15234583278500125
"I won a free trip to Florida. It's not the best vacation, but I'll take it for free.
Why wasn't it good? Florida sounds like an ideal destination.",empathetic-grade_00080,transformer_generator,thats cool,0.06469947052213489,0.1263447987599928,0.00305414228427698,0.06469947052213489
"Once I was suppose to go visit my sister and nieces who I hadn't seen in forever but I ended up breaking my heal and big toe and wasn't able to go. I was so upset!
Dang, that sucks. MAybe they can visit you instead?",empathetic-grade_00081,transformer_generator,oh thats cool,0.24314074574549444,0.15958563923006058,0.3266958522609283,0.24314074574549444
"One night when my children and I came home, I saw a shadow inside! I was so fearful and afraid!
Oh that can be scary. I don't watch horror movies because I know that I'll do just that!",empathetic-grade_00082,transformer_generator,i hope it was a good time,0.31307349869895046,0.020556636090751906,0.605590361307149,0.31307349869895046
"I went to the beach other day
That is really cool . Did you have a good time?",empathetic-grade_00083,transformer_generator,That ' s cool . How long have you been together ?,0.3948768089368573,0.19548092438074743,0.5942726934929672,0.3948768089368573
"I had a high risk pregnancy up until a few months ago. I felt the most grateful I'd ever been when my baby turned out healthy.
Congrats, that must have been a very stressful time leading up the the birth.",empathetic-grade_00084,transformer_generator,thats cool,0.040862335773693345,0.08172467154738669,0.0,0.040862335773693345
"Tomorrow is the big day, I have to deliver my proposal to the client.
Are you ready for it?",empathetic-grade_00085,transformer_generator,oh thats cool,0.16231275434409492,0.16577841239212027,0.15884709629606955,0.16231275434409492
"I was feeling kind of down so I ended up snuggling with a stuffed rabbit I have. It brought back a lot of good old memories.
Never too old or too manly to snuggle a stuffed animal. My mom said I used to carry this blanket with me when I was a toddler, everywhere I went. I wish I still had it. If I did, I'd consider using it again, or at the very least passing it down to my own kid. What's the harm, you know? If something gives you comfort and doesn't bother anyone else, there should be no shame.",empathetic-grade_00086,transformer_generator,That ' s a great way to go to the same way .,0.3240474760996315,0.06807626152151267,0.5800186906777504,0.3240474760996315
"I'm so excited about an upcoming move and life change -- it's a move to a verrrry different state, but should be interesting!
What state are you going to move to?",empathetic-grade_00087,transformer_generator,That ' s great ! I hope you have a great time !,0.39442582886908184,0.16121781960021456,0.6276338381379492,0.39442582886908184
"When I got the phone call that my mom had cancer I was so upset.
I am so sorry to hear that. No one should have to go through something like that.",empathetic-grade_00088,transformer_generator,that ' s a good thing to do,0.40707384036089106,0.09614591369394833,0.7180017670278338,0.40707384036089106
"I was very sad when I found out that my neighbors houses were going to be demolished because the city ordered it..
Is the city going to build them new ones at least?",empathetic-grade_00089,transformer_generator,oh thats cool,0.1711347101037301,0.1479519376934696,0.19431748251399059,0.1711347101037301
"I am going to a concert very soon.
Cool! Who are you going to see?",empathetic-grade_00090,transformer_generator,That ' s cool . I love my favorite year .,0.2974653935118982,0.14476367490936495,0.4501671121144315,0.2974653935118982
"Honestly? I have a pretty special nephew. He just solved the Navier-Stokes existence and smoothness Millenium Prize problem.
Holy moses, he must be as smart as me. I solved that thing in five minutes last week. Child's play.",empathetic-grade_00091,transformer_generator,thats cool,0.149926463440865,0.13503725389412316,0.16481567298760683,0.149926463440865
"Hello, tomorrow I have the cooking test and I feel safe. I am sure that I will approve with an excellent rating
oh, how nice. What are your plans in that regard for the future?",empathetic-grade_00092,transformer_generator,That ' s great ! I hope you have a good time !,0.3775905648069644,0.1401240398950933,0.6150570897188354,0.3775905648069644
"I was trying to take a nap, but my cat kept on trying to play with my head.
I love cats.",empathetic-grade_00093,transformer_generator,thats cool,0.16112052309919928,0.10554891839532611,0.21669212780307245,0.16112052309919928
"Honestly? I have a pretty special nephew. He just solved the Navier-Stokes existence and smoothness Millenium Prize problem.
Holy moses, he must be as smart as me. I solved that thing in five minutes last week. Child's play.",empathetic-grade_00094,transformer_generator,thats cool,0.149926463440865,0.13503725389412316,0.16481567298760683,0.149926463440865
"Same. And all these guys live in different places now so it's harder and harder to get everyone together.
I bet it would be tough.  Was there a special occasion that brought you all together?",empathetic-grade_00095,transformer_generator,oh thats cool,0.10611680768276346,0.08488847427414029,0.12734514109138664,0.10611680768276346
"You won't believe the day I've had! I got to sleep in this morning, I haven't done that in months!
Its always nice to get some sleep",empathetic-grade_00096,transformer_generator,thats cool,0.09917333838951907,0.19834667677903814,0.0,0.09917333838951907
"I ended up staying at home for the holidays
why is that? comfort ?",empathetic-grade_00097,transformer_generator,thats cool,0.1487298118775743,0.12334572395033801,0.17411389980481062,0.1487298118775743
"In college I was in a class with an older woman who stole my ideas for a paper.
Oh wow! that stinks. Im sorry",empathetic-grade_00098,transformer_generator,thats cool,0.11418398752089005,0.031979407379692106,0.196388567662088,0.11418398752089005
