context,fact,reference,response,model,dialogue_id,annotations.Understandable,annotations.Natural,annotations.Maintains Context,annotations.Engaging,annotations.Uses Knowledge,annotations.Overall,am_scores,fm_scores,am_fm_scores
"hi , do you like music ? 
 hi , yes i do . do you like music ? 
 very much , i was so excited to learn that "" /hybrid theory""from linkin park has been the best selling album in the 21st century ! ! 
 did you ever have any cassette tapes ? 
 yes , i had many and also vinyls and the cd 's 
 what di you do with all of those items ? i just threw away my cds about a month ago , at least the crappy ones . 
 i even remember the 78 rpm records , and i loved the books they cam in , they were sort of phtograph albums , with artist 's pictures , it was really cool ! 
 i wish the music had that today . i remember reading the cd jackets as soon as i got them . i can remember checking out artists mentioned in my favorite ablums . 
 that was a beautiful part of it . also really beautiful are soundtracks ! ! 
 spielberg played the clarinet on the jaws soundtrack ? ? ? ? how did i not know that ? 
 i did not know that either ! ! that is really neat . remember tarzan , i really loved phill collins performances for that movie ! ! 
 yeah . i think phil collins is seriously under rated . i think he is really talented . 
 yes i admire him a lot , and it is so cool that he recorded in 5 languages ! 
 batman begins must have been fun to record . the title of each track was the name of a genus of bat . 
 that is so neat ! those are details that make you enjoy the movies even more . did you watch tron , ? it has a unique soundtrack ! 
 i have not seen it . tell me about the soundtrack . 
 it is very sci fi , and super inspiring . it is made by daft punk , i love that duo ! 
 i love that they negotiated with their robot helmets on . seems like something they would do . 
 incognito style ! ! and very simple , they just needed a good breakfast with pancakes to say yes ",_nofact,['did you watch the chapelle show ? the one where prince made them pancakes after a basketball game ?'],you know what else are the odds of that ?,Nucleus Decoding (p = 0.5),topical-usr_00038,0.87338726861247,0.87338726861247,0.87338726861247,0.87338726861247,0.87338726861247,0.87338726861247,0.8761145,0.8706600495769298,0.87338726861247
"hi , do you like music ? 
 hi , yes i do . do you like music ? 
 very much , i was so excited to learn that "" /hybrid theory""from linkin park has been the best selling album in the 21st century ! ! 
 did you ever have any cassette tapes ? 
 yes , i had many and also vinyls and the cd 's 
 what di you do with all of those items ? i just threw away my cds about a month ago , at least the crappy ones . 
 i even remember the 78 rpm records , and i loved the books they cam in , they were sort of phtograph albums , with artist 's pictures , it was really cool ! 
 i wish the music had that today . i remember reading the cd jackets as soon as i got them . i can remember checking out artists mentioned in my favorite ablums . 
 that was a beautiful part of it . also really beautiful are soundtracks ! ! 
 spielberg played the clarinet on the jaws soundtrack ? ? ? ? how did i not know that ? 
 i did not know that either ! ! that is really neat . remember tarzan , i really loved phill collins performances for that movie ! ! 
 yeah . i think phil collins is seriously under rated . i think he is really talented . 
 yes i admire him a lot , and it is so cool that he recorded in 5 languages ! 
 batman begins must have been fun to record . the title of each track was the name of a genus of bat . 
 that is so neat ! those are details that make you enjoy the movies even more . did you watch tron , ? it has a unique soundtrack ! 
 i have not seen it . tell me about the soundtrack . 
 it is very sci fi , and super inspiring . it is made by daft punk , i love that duo ! 
 i love that they negotiated with their robot helmets on . seems like something they would do . 
 incognito style ! ! and very simple , they just needed a good breakfast with pancakes to say yes ",_nofact,['did you watch the chapelle show ? the one where prince made them pancakes after a basketball game ?'],so true . nice chatting with you !,Nucleus Decoding (p = 0.7),topical-usr_00039,0.8699378501011414,0.8699378501011414,0.8699378501011414,0.8699378501011414,0.8699378501011414,0.8699378501011414,0.88923156,0.8506441375878419,0.8699378501011414
"hi , do you like music ? 
 hi , yes i do . do you like music ? 
 very much , i was so excited to learn that "" /hybrid theory""from linkin park has been the best selling album in the 21st century ! ! 
 did you ever have any cassette tapes ? 
 yes , i had many and also vinyls and the cd 's 
 what di you do with all of those items ? i just threw away my cds about a month ago , at least the crappy ones . 
 i even remember the 78 rpm records , and i loved the books they cam in , they were sort of phtograph albums , with artist 's pictures , it was really cool ! 
 i wish the music had that today . i remember reading the cd jackets as soon as i got them . i can remember checking out artists mentioned in my favorite ablums . 
 that was a beautiful part of it . also really beautiful are soundtracks ! ! 
 spielberg played the clarinet on the jaws soundtrack ? ? ? ? how did i not know that ? 
 i did not know that either ! ! that is really neat . remember tarzan , i really loved phill collins performances for that movie ! ! 
 yeah . i think phil collins is seriously under rated . i think he is really talented . 
 yes i admire him a lot , and it is so cool that he recorded in 5 languages ! 
 batman begins must have been fun to record . the title of each track was the name of a genus of bat . 
 that is so neat ! those are details that make you enjoy the movies even more . did you watch tron , ? it has a unique soundtrack ! 
 i have not seen it . tell me about the soundtrack . 
 it is very sci fi , and super inspiring . it is made by daft punk , i love that duo ! 
 i love that they negotiated with their robot helmets on . seems like something they would do . 
 incognito style ! ! and very simple , they just needed a good breakfast with pancakes to say yes ",_nofact,['did you watch the chapelle show ? the one where prince made them pancakes after a basketball game ?'],maybe some syrup for the pancakes and the negotiation is finished .,New Human Generated,topical-usr_00040,0.82294042189383,0.82294042189383,0.82294042189383,0.82294042189383,0.82294042189383,0.82294042189383,0.8442546,0.8016262308649915,0.82294042189383
"hi , do you like music ? 
 hi , yes i do . do you like music ? 
 very much , i was so excited to learn that "" /hybrid theory""from linkin park has been the best selling album in the 21st century ! ! 
 did you ever have any cassette tapes ? 
 yes , i had many and also vinyls and the cd 's 
 what di you do with all of those items ? i just threw away my cds about a month ago , at least the crappy ones . 
 i even remember the 78 rpm records , and i loved the books they cam in , they were sort of phtograph albums , with artist 's pictures , it was really cool ! 
 i wish the music had that today . i remember reading the cd jackets as soon as i got them . i can remember checking out artists mentioned in my favorite ablums . 
 that was a beautiful part of it . also really beautiful are soundtracks ! ! 
 spielberg played the clarinet on the jaws soundtrack ? ? ? ? how did i not know that ? 
 i did not know that either ! ! that is really neat . remember tarzan , i really loved phill collins performances for that movie ! ! 
 yeah . i think phil collins is seriously under rated . i think he is really talented . 
 yes i admire him a lot , and it is so cool that he recorded in 5 languages ! 
 batman begins must have been fun to record . the title of each track was the name of a genus of bat . 
 that is so neat ! those are details that make you enjoy the movies even more . did you watch tron , ? it has a unique soundtrack ! 
 i have not seen it . tell me about the soundtrack . 
 it is very sci fi , and super inspiring . it is made by daft punk , i love that duo ! 
 i love that they negotiated with their robot helmets on . seems like something they would do . 
 incognito style ! ! and very simple , they just needed a good breakfast with pancakes to say yes ",_nofact,['did you watch the chapelle show ? the one where prince made them pancakes after a basketball game ? \n'],did you watch the chapelle show ? the one where prince made them pancakes after a basketball game ? ,Original Ground Truth,topical-usr_00041,0.9892145079353902,0.9892145079353902,0.9892145079353902,0.9892145079353902,0.9892145079353902,0.9892145079353902,1.0,0.9784290158707803,0.9892145079353902
"hi , do you know much about presidents ? 
 i know they live in the white house ! 
 did you know the white house is smaller than the guest house ? 
 nice . is that also true in ireland and france , where they have twin white house buildings ? 
 yeah but i do wonder if they presidents live in those houses or not 
 yeah , and since the white house still uses floppy disks , is this also true at the twin white houses ? 
 good point . i wonder if they use the floppy discs because they might still be safer 
 good question . perhaps , since teddy roosevelt banned christmas trees from the white house , perhaps bush issued an executive order against cds ? 
 well , it could be . good thing he brought back the solar panels though 
 true . although in 2011 , bullets struck the white house . it took the secret service 4 days to realize it . i wonder if the solar panels were damaged ? 
 good point and strange that they did not figure that out earlier 
 well , maybe they did n't notice because they were all inside listening to the latest pop music release from the president of indonesia ? 
 haha good point . did not know the guy released 3 albums already 
 the guy is a machine ! but he needs a better stage name . maybe president banana ? 
 i do not think the president of zimbabwe would be happy about that 
 he could be the artist formerly known as president banana ? i do n't really care as long as i can listen to him on the radio ! i love two things on my radio : indonesian pop music and electromagnetic storms from jupiter . those are my go to listening pleasures ! 
 yeah that is so cool that if you turn your radio to am , you may capture jupiter 's storms ","according to canadian law , all radios are required to have at least 40 % of the music played be canadian .","['i wonder how jupiter gets around the law in canada , where stations are required to play at least 40 % of their content from canadian artists . does jupiter have to book canadian storms ?']",i would love to listen to that ! i wonder if they have a radio station that can pick up jupiter 's radio storms,Argmax Decoding,topical-usr_00042,0.8385785675653367,0.8385785675653367,0.8385785675653367,0.8385785675653367,0.8385785675653367,0.8385785675653367,0.9010824,0.7760747386234101,0.8385785675653367
"hi , do you know much about presidents ? 
 i know they live in the white house ! 
 did you know the white house is smaller than the guest house ? 
 nice . is that also true in ireland and france , where they have twin white house buildings ? 
 yeah but i do wonder if they presidents live in those houses or not 
 yeah , and since the white house still uses floppy disks , is this also true at the twin white houses ? 
 good point . i wonder if they use the floppy discs because they might still be safer 
 good question . perhaps , since teddy roosevelt banned christmas trees from the white house , perhaps bush issued an executive order against cds ? 
 well , it could be . good thing he brought back the solar panels though 
 true . although in 2011 , bullets struck the white house . it took the secret service 4 days to realize it . i wonder if the solar panels were damaged ? 
 good point and strange that they did not figure that out earlier 
 well , maybe they did n't notice because they were all inside listening to the latest pop music release from the president of indonesia ? 
 haha good point . did not know the guy released 3 albums already 
 the guy is a machine ! but he needs a better stage name . maybe president banana ? 
 i do not think the president of zimbabwe would be happy about that 
 he could be the artist formerly known as president banana ? i do n't really care as long as i can listen to him on the radio ! i love two things on my radio : indonesian pop music and electromagnetic storms from jupiter . those are my go to listening pleasures ! 
 yeah that is so cool that if you turn your radio to am , you may capture jupiter 's storms ","according to canadian law , all radios are required to have at least 40 % of the music played be canadian .","['i wonder how jupiter gets around the law in canada , where stations are required to play at least 40 % of their content from canadian artists . does jupiter have to book canadian storms ?']",i 'm not sure . i wonder if it 's still around in canada ?,Nucleus Decoding (p = 0.3),topical-usr_00043,0.7838112410862619,0.7838112410862619,0.7838112410862619,0.7838112410862619,0.7838112410862619,0.7838112410862619,0.89764774,0.6699747437157978,0.7838112410862619
"hi , do you know much about presidents ? 
 i know they live in the white house ! 
 did you know the white house is smaller than the guest house ? 
 nice . is that also true in ireland and france , where they have twin white house buildings ? 
 yeah but i do wonder if they presidents live in those houses or not 
 yeah , and since the white house still uses floppy disks , is this also true at the twin white houses ? 
 good point . i wonder if they use the floppy discs because they might still be safer 
 good question . perhaps , since teddy roosevelt banned christmas trees from the white house , perhaps bush issued an executive order against cds ? 
 well , it could be . good thing he brought back the solar panels though 
 true . although in 2011 , bullets struck the white house . it took the secret service 4 days to realize it . i wonder if the solar panels were damaged ? 
 good point and strange that they did not figure that out earlier 
 well , maybe they did n't notice because they were all inside listening to the latest pop music release from the president of indonesia ? 
 haha good point . did not know the guy released 3 albums already 
 the guy is a machine ! but he needs a better stage name . maybe president banana ? 
 i do not think the president of zimbabwe would be happy about that 
 he could be the artist formerly known as president banana ? i do n't really care as long as i can listen to him on the radio ! i love two things on my radio : indonesian pop music and electromagnetic storms from jupiter . those are my go to listening pleasures ! 
 yeah that is so cool that if you turn your radio to am , you may capture jupiter 's storms ","according to canadian law , all radios are required to have at least 40 % of the music played be canadian .","['i wonder how jupiter gets around the law in canada , where stations are required to play at least 40 % of their content from canadian artists . does jupiter have to book canadian storms ?']","i think i 've heard that before . it 's pretty cool that in canada , all radios must be at least 40 % of the music played on the radio stations must be canadian .",Nucleus Decoding (p = 0.5),topical-usr_00044,0.8351044000525494,0.8351044000525494,0.8351044000525494,0.8351044000525494,0.8351044000525494,0.8351044000525494,0.8954429,0.7747658970632592,0.8351044000525494
"hi , do you know much about presidents ? 
 i know they live in the white house ! 
 did you know the white house is smaller than the guest house ? 
 nice . is that also true in ireland and france , where they have twin white house buildings ? 
 yeah but i do wonder if they presidents live in those houses or not 
 yeah , and since the white house still uses floppy disks , is this also true at the twin white houses ? 
 good point . i wonder if they use the floppy discs because they might still be safer 
 good question . perhaps , since teddy roosevelt banned christmas trees from the white house , perhaps bush issued an executive order against cds ? 
 well , it could be . good thing he brought back the solar panels though 
 true . although in 2011 , bullets struck the white house . it took the secret service 4 days to realize it . i wonder if the solar panels were damaged ? 
 good point and strange that they did not figure that out earlier 
 well , maybe they did n't notice because they were all inside listening to the latest pop music release from the president of indonesia ? 
 haha good point . did not know the guy released 3 albums already 
 the guy is a machine ! but he needs a better stage name . maybe president banana ? 
 i do not think the president of zimbabwe would be happy about that 
 he could be the artist formerly known as president banana ? i do n't really care as long as i can listen to him on the radio ! i love two things on my radio : indonesian pop music and electromagnetic storms from jupiter . those are my go to listening pleasures ! 
 yeah that is so cool that if you turn your radio to am , you may capture jupiter 's storms ","according to canadian law , all radios are required to have at least 40 % of the music played be canadian .","['i wonder how jupiter gets around the law in canada , where stations are required to play at least 40 % of their content from canadian artists . does jupiter have to book canadian storms ?']","yes ! that 's so cool ! speaking of radio , i do n't think i 'd ever heard a radio to listen to those storms on jupiter on the radio , apparently they are required to have at least 40 % % of the music played be canadian !",Nucleus Decoding (p = 0.7),topical-usr_00045,0.905641750084111,0.905641750084111,0.905641750084111,0.905641750084111,0.905641750084111,0.905641750084111,0.8697778,0.9415057015155729,0.905641750084111
"hi , do you know much about presidents ? 
 i know they live in the white house ! 
 did you know the white house is smaller than the guest house ? 
 nice . is that also true in ireland and france , where they have twin white house buildings ? 
 yeah but i do wonder if they presidents live in those houses or not 
 yeah , and since the white house still uses floppy disks , is this also true at the twin white houses ? 
 good point . i wonder if they use the floppy discs because they might still be safer 
 good question . perhaps , since teddy roosevelt banned christmas trees from the white house , perhaps bush issued an executive order against cds ? 
 well , it could be . good thing he brought back the solar panels though 
 true . although in 2011 , bullets struck the white house . it took the secret service 4 days to realize it . i wonder if the solar panels were damaged ? 
 good point and strange that they did not figure that out earlier 
 well , maybe they did n't notice because they were all inside listening to the latest pop music release from the president of indonesia ? 
 haha good point . did not know the guy released 3 albums already 
 the guy is a machine ! but he needs a better stage name . maybe president banana ? 
 i do not think the president of zimbabwe would be happy about that 
 he could be the artist formerly known as president banana ? i do n't really care as long as i can listen to him on the radio ! i love two things on my radio : indonesian pop music and electromagnetic storms from jupiter . those are my go to listening pleasures ! 
 yeah that is so cool that if you turn your radio to am , you may capture jupiter 's storms ","according to canadian law , all radios are required to have at least 40 % of the music played be canadian .","['i wonder how jupiter gets around the law in canada , where stations are required to play at least 40 % of their content from canadian artists . does jupiter have to book canadian storms ?']",that might be banned in canada . the law says that all stations must have 40 % of the music played be canadian !,New Human Generated,topical-usr_00046,0.9130848258594475,0.9130848258594475,0.9130848258594475,0.9130848258594475,0.9130848258594475,0.9130848258594475,0.89092994,0.9352397143562242,0.9130848258594475
"hi , do you know much about presidents ? 
 i know they live in the white house ! 
 did you know the white house is smaller than the guest house ? 
 nice . is that also true in ireland and france , where they have twin white house buildings ? 
 yeah but i do wonder if they presidents live in those houses or not 
 yeah , and since the white house still uses floppy disks , is this also true at the twin white houses ? 
 good point . i wonder if they use the floppy discs because they might still be safer 
 good question . perhaps , since teddy roosevelt banned christmas trees from the white house , perhaps bush issued an executive order against cds ? 
 well , it could be . good thing he brought back the solar panels though 
 true . although in 2011 , bullets struck the white house . it took the secret service 4 days to realize it . i wonder if the solar panels were damaged ? 
 good point and strange that they did not figure that out earlier 
 well , maybe they did n't notice because they were all inside listening to the latest pop music release from the president of indonesia ? 
 haha good point . did not know the guy released 3 albums already 
 the guy is a machine ! but he needs a better stage name . maybe president banana ? 
 i do not think the president of zimbabwe would be happy about that 
 he could be the artist formerly known as president banana ? i do n't really care as long as i can listen to him on the radio ! i love two things on my radio : indonesian pop music and electromagnetic storms from jupiter . those are my go to listening pleasures ! 
 yeah that is so cool that if you turn your radio to am , you may capture jupiter 's storms ","according to canadian law , all radios are required to have at least 40 % of the music played be canadian .","['i wonder how jupiter gets around the law in canada , where stations are required to play at least 40 % of their content from canadian artists . does jupiter have to book canadian storms ? \n']","i wonder how jupiter gets around the law in canada , where stations are required to play at least 40 % of their content from canadian artists . does jupiter have to book canadian storms ? ",Original Ground Truth,topical-usr_00047,0.997415681331363,0.997415681331363,0.997415681331363,0.997415681331363,0.997415681331363,0.997415681331363,1.0,0.994831362662726,0.997415681331363
"hi , do you know much about the internet ? 
 i know a lot about different sites and some website design , how about you ? ",the 3 horizontal line menu on apps and websites is called a hamburger button .,['i do too . did you know the 3 horizontal line menu on apps and websites is called the hamburger button ?'],"i do n't know , i do know that the 3 horizontal line menu on apps and websites is called a hamburger .",Argmax Decoding,topical-usr_00048,0.9186864647887321,0.9186864647887321,0.9186864647887321,0.9186864647887321,0.9186864647887321,0.9186864647887321,0.90017295,0.9371999807401838,0.9186864647887321
"hi , do you know much about the internet ? 
 i know a lot about different sites and some website design , how about you ? ",the 3 horizontal line menu on apps and websites is called a hamburger button .,['i do too . did you know the 3 horizontal line menu on apps and websites is called the hamburger button ?'],i have no idea . i do know that the 3 horizontal line menu on apps and websites is called a hamburger button .,Nucleus Decoding (p = 0.3),topical-usr_00049,0.9251856380090219,0.9251856380090219,0.9251856380090219,0.9251856380090219,0.9251856380090219,0.9251856380090219,0.927005,0.9233662830561602,0.9251856380090219
"hi , do you know much about the internet ? 
 i know a lot about different sites and some website design , how about you ? ",the 3 horizontal line menu on apps and websites is called a hamburger button .,['i do too . did you know the 3 horizontal line menu on apps and websites is called the hamburger button ?'],"i have no idea , but i guess it makes sense . i do know that the 3 horizontal line menu on apps and websites is called a hamburger button .",Nucleus Decoding (p = 0.5),topical-usr_00050,0.8790405544960984,0.8790405544960984,0.8790405544960984,0.8790405544960984,0.8790405544960984,0.8790405544960984,0.91094923,0.847131878798105,0.8790405544960984
"hi , do you know much about the internet ? 
 i know a lot about different sites and some website design , how about you ? ",the 3 horizontal line menu on apps and websites is called a hamburger button .,['i do too . did you know the 3 horizontal line menu on apps and websites is called the hamburger button ?'],"yeah , i have heard that before . do you know what the hamburger button is ?",Nucleus Decoding (p = 0.7),topical-usr_00051,0.8412717511247922,0.8412717511247922,0.8412717511247922,0.8412717511247922,0.8412717511247922,0.8412717511247922,0.96130216,0.7212413410328486,0.8412717511247922
"hi , do you know much about the internet ? 
 i know a lot about different sites and some website design , how about you ? ",the 3 horizontal line menu on apps and websites is called a hamburger button .,['i do too . did you know the 3 horizontal line menu on apps and websites is called the hamburger button ?'],"i do n't know much , but i learned recently that the 3 horizontal line menu on websites is called the hamburger button .",New Human Generated,topical-usr_00052,0.9260541548049255,0.9260541548049255,0.9260541548049255,0.9260541548049255,0.9260541548049255,0.9260541548049255,0.910372,0.9417362907957639,0.9260541548049255
"hi , do you know much about the internet ? 
 i know a lot about different sites and some website design , how about you ? ",the 3 horizontal line menu on apps and websites is called a hamburger button .,['i do too . did you know the 3 horizontal line menu on apps and websites is called the hamburger button ? \n'],i do too . did you know the 3 horizontal line menu on apps and websites is called the hamburger button ? ,Original Ground Truth,topical-usr_00053,0.9945480584511022,0.9945480584511022,0.9945480584511022,0.9945480584511022,0.9945480584511022,0.9945480584511022,0.99999994,0.989096176506849,0.9945480584511022
"do you still use a landline ? 
 no . in my opinion , the landline is going extinct . growing up my grandparents had a multi - party line . my parents had a landline . i killed the landline once cellular was cost effective . now cellphones are small computers that do so much more than landlines . 
 yeah , an iphone has more computing power than a mainframe of the 60s . but data still travels best in cables . 
 even on cellular networks , it still travels via cable , except for the last leg . could you imagine the atmospheric distortion of the signal if data was transmitted from the east to west coast solely via the airways ? 
 we would be still at the era of ham radios and telegram . there would be less pictures . 
 less pictures and more garbled messages . imagine how youtube videos would look with atmospheric distortion ; probably like the picture on old time tvs with rabbit ear antennas ? 
 youtube would be like a tv station , showing only clip to everyone at the same time . i think it would be less popular . 
 true . do you subscribe to any youtube channels or follow any youtube celebrities ? 
 i subscribe to some educational channels . but i do n't follow any celebrities , but i hear of them often . 
 i use to subscribe to certain hunting / fishing equipment youtube channels , but found temptation to buy the latest thing to be unproductive . i do like "" how to "" videos on youtube . given that youtube is accessible to anyone with a computer , being a star has nothing to do with how good your hollywood agent is and more with establishing a populist following . 
 it is more diverse but celebrities still have an advantage on youtube , being a search engine , popular results get more visibility . 
 agreed . it is a bit art / a bit science in figuring out how to get your videos promoted in the search results . or , hire an expert who will flood your videos with fictional views to promote its popularity . but established names also help . judge judy makes $ 123k per tv episode ; with that amount of draw , her youtube channel ca n't help but be a success . 
 do you think 123 000 $ per episode is too much for her ? 
 i do not watch her , so i can not judge . it is one of the few areas where free market economics still reigns . so , if they feel she 's worth it , then it 's not my place to judge . but that type of draw opens up other markets . for example , carol burnett was the first celeb on sesame street . 
 it was the 70s , she was the star at that time , it makes sense . i wonder if youtube will have a lasting impact on the star system or this youtubers thing is just a phase . 
 it is definitely here to stay if not expanding . in the early days , you needed a good freestanding camera to make a good video . today , most cell phones have a good enough camera to make a youtube videos . some high end phones can shoot videos almost indistinguishable from freestanding cameras . ",pixar studio has a secret room that is visited often by celebrities,"['so in your opinion there will be more "" homegrown "" celebrities and less hollywood stars ? you could be right , hollywood seems less and less connected to its public .']",i think it 's a great idea . i think it 's a great idea . i think it 's cool that pixar has a secret room that is visited often by celebrities .,Argmax Decoding,topical-usr_00054,0.7577520440956321,0.7577520440956321,0.7577520440956321,0.7577520440956321,0.7577520440956321,0.7577520440956321,0.835119,0.6803850791733199,0.7577520440956321
"do you still use a landline ? 
 no . in my opinion , the landline is going extinct . growing up my grandparents had a multi - party line . my parents had a landline . i killed the landline once cellular was cost effective . now cellphones are small computers that do so much more than landlines . 
 yeah , an iphone has more computing power than a mainframe of the 60s . but data still travels best in cables . 
 even on cellular networks , it still travels via cable , except for the last leg . could you imagine the atmospheric distortion of the signal if data was transmitted from the east to west coast solely via the airways ? 
 we would be still at the era of ham radios and telegram . there would be less pictures . 
 less pictures and more garbled messages . imagine how youtube videos would look with atmospheric distortion ; probably like the picture on old time tvs with rabbit ear antennas ? 
 youtube would be like a tv station , showing only clip to everyone at the same time . i think it would be less popular . 
 true . do you subscribe to any youtube channels or follow any youtube celebrities ? 
 i subscribe to some educational channels . but i do n't follow any celebrities , but i hear of them often . 
 i use to subscribe to certain hunting / fishing equipment youtube channels , but found temptation to buy the latest thing to be unproductive . i do like "" how to "" videos on youtube . given that youtube is accessible to anyone with a computer , being a star has nothing to do with how good your hollywood agent is and more with establishing a populist following . 
 it is more diverse but celebrities still have an advantage on youtube , being a search engine , popular results get more visibility . 
 agreed . it is a bit art / a bit science in figuring out how to get your videos promoted in the search results . or , hire an expert who will flood your videos with fictional views to promote its popularity . but established names also help . judge judy makes $ 123k per tv episode ; with that amount of draw , her youtube channel ca n't help but be a success . 
 do you think 123 000 $ per episode is too much for her ? 
 i do not watch her , so i can not judge . it is one of the few areas where free market economics still reigns . so , if they feel she 's worth it , then it 's not my place to judge . but that type of draw opens up other markets . for example , carol burnett was the first celeb on sesame street . 
 it was the 70s , she was the star at that time , it makes sense . i wonder if youtube will have a lasting impact on the star system or this youtubers thing is just a phase . 
 it is definitely here to stay if not expanding . in the early days , you needed a good freestanding camera to make a good video . today , most cell phones have a good enough camera to make a youtube videos . some high end phones can shoot videos almost indistinguishable from freestanding cameras . ",pixar studio has a secret room that is visited often by celebrities,"['so in your opinion there will be more "" homegrown "" celebrities and less hollywood stars ? you could be right , hollywood seems less and less connected to its public .']",i do n't think i 've seen that . i do n't think it 's funny that pixar has a secret room that is visited only celebrities can visit .,Nucleus Decoding (p = 0.3),topical-usr_00055,0.9188778951626574,0.9188778951626574,0.9188778951626574,0.9188778951626574,0.9188778951626574,0.9188778951626574,0.84357285,0.9941829353295872,0.9188778951626574
"do you still use a landline ? 
 no . in my opinion , the landline is going extinct . growing up my grandparents had a multi - party line . my parents had a landline . i killed the landline once cellular was cost effective . now cellphones are small computers that do so much more than landlines . 
 yeah , an iphone has more computing power than a mainframe of the 60s . but data still travels best in cables . 
 even on cellular networks , it still travels via cable , except for the last leg . could you imagine the atmospheric distortion of the signal if data was transmitted from the east to west coast solely via the airways ? 
 we would be still at the era of ham radios and telegram . there would be less pictures . 
 less pictures and more garbled messages . imagine how youtube videos would look with atmospheric distortion ; probably like the picture on old time tvs with rabbit ear antennas ? 
 youtube would be like a tv station , showing only clip to everyone at the same time . i think it would be less popular . 
 true . do you subscribe to any youtube channels or follow any youtube celebrities ? 
 i subscribe to some educational channels . but i do n't follow any celebrities , but i hear of them often . 
 i use to subscribe to certain hunting / fishing equipment youtube channels , but found temptation to buy the latest thing to be unproductive . i do like "" how to "" videos on youtube . given that youtube is accessible to anyone with a computer , being a star has nothing to do with how good your hollywood agent is and more with establishing a populist following . 
 it is more diverse but celebrities still have an advantage on youtube , being a search engine , popular results get more visibility . 
 agreed . it is a bit art / a bit science in figuring out how to get your videos promoted in the search results . or , hire an expert who will flood your videos with fictional views to promote its popularity . but established names also help . judge judy makes $ 123k per tv episode ; with that amount of draw , her youtube channel ca n't help but be a success . 
 do you think 123 000 $ per episode is too much for her ? 
 i do not watch her , so i can not judge . it is one of the few areas where free market economics still reigns . so , if they feel she 's worth it , then it 's not my place to judge . but that type of draw opens up other markets . for example , carol burnett was the first celeb on sesame street . 
 it was the 70s , she was the star at that time , it makes sense . i wonder if youtube will have a lasting impact on the star system or this youtubers thing is just a phase . 
 it is definitely here to stay if not expanding . in the early days , you needed a good freestanding camera to make a good video . today , most cell phones have a good enough camera to make a youtube videos . some high end phones can shoot videos almost indistinguishable from freestanding cameras . ",pixar studio has a secret room that is visited often by celebrities,"['so in your opinion there will be more "" homegrown "" celebrities and less hollywood stars ? you could be right , hollywood seems less and less connected to its public .']","hello , i do nt know , i do nt think i have ever seen that movie , i do nt know about it , what s it about you ?",Nucleus Decoding (p = 0.5),topical-usr_00056,0.7699495823509608,0.7699495823509608,0.7699495823509608,0.7699495823509608,0.7699495823509608,0.7699495823509608,0.7913794,0.7485197725548575,0.7699495823509608
"do you still use a landline ? 
 no . in my opinion , the landline is going extinct . growing up my grandparents had a multi - party line . my parents had a landline . i killed the landline once cellular was cost effective . now cellphones are small computers that do so much more than landlines . 
 yeah , an iphone has more computing power than a mainframe of the 60s . but data still travels best in cables . 
 even on cellular networks , it still travels via cable , except for the last leg . could you imagine the atmospheric distortion of the signal if data was transmitted from the east to west coast solely via the airways ? 
 we would be still at the era of ham radios and telegram . there would be less pictures . 
 less pictures and more garbled messages . imagine how youtube videos would look with atmospheric distortion ; probably like the picture on old time tvs with rabbit ear antennas ? 
 youtube would be like a tv station , showing only clip to everyone at the same time . i think it would be less popular . 
 true . do you subscribe to any youtube channels or follow any youtube celebrities ? 
 i subscribe to some educational channels . but i do n't follow any celebrities , but i hear of them often . 
 i use to subscribe to certain hunting / fishing equipment youtube channels , but found temptation to buy the latest thing to be unproductive . i do like "" how to "" videos on youtube . given that youtube is accessible to anyone with a computer , being a star has nothing to do with how good your hollywood agent is and more with establishing a populist following . 
 it is more diverse but celebrities still have an advantage on youtube , being a search engine , popular results get more visibility . 
 agreed . it is a bit art / a bit science in figuring out how to get your videos promoted in the search results . or , hire an expert who will flood your videos with fictional views to promote its popularity . but established names also help . judge judy makes $ 123k per tv episode ; with that amount of draw , her youtube channel ca n't help but be a success . 
 do you think 123 000 $ per episode is too much for her ? 
 i do not watch her , so i can not judge . it is one of the few areas where free market economics still reigns . so , if they feel she 's worth it , then it 's not my place to judge . but that type of draw opens up other markets . for example , carol burnett was the first celeb on sesame street . 
 it was the 70s , she was the star at that time , it makes sense . i wonder if youtube will have a lasting impact on the star system or this youtubers thing is just a phase . 
 it is definitely here to stay if not expanding . in the early days , you needed a good freestanding camera to make a good video . today , most cell phones have a good enough camera to make a youtube videos . some high end phones can shoot videos almost indistinguishable from freestanding cameras . ",pixar studio has a secret room that is visited often by celebrities,"['so in your opinion there will be more "" homegrown "" celebrities and less hollywood stars ? you could be right , hollywood seems less and less connected to its public .']",what 's their first thing about the celebrities ?,Nucleus Decoding (p = 0.7),topical-usr_00057,0.793964840917202,0.793964840917202,0.793964840917202,0.793964840917202,0.793964840917202,0.793964840917202,0.7769133,0.8110163965789717,0.793964840917202
