dialogue_id,model,context,response,reference,annotations.content,annotations.grammar,annotations.relevance,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
dailydialog-zhao_00012,GPT2_small sample_temp1.0_k0_p0.0,"can i help you , sir ?
hello , may i make an appointment for sometime early this afternoon ?
i 'm sorry . all the appointments are filled .",but could you make it clear that i 'm in the airport for lunch ?,"[""oh , what a pity . i 'd like to see the doctor as soon as possible . i have a sharp pain in my chest .""]",0.8343190059602976,0.8343190059602976,0.8343190059602976,0.8343190059602976,0.8902936,0.7783444137455463,0.8343190059602976
dailydialog-zhao_00013,HRED_attn greedy_temp1.0_k0_p0.0,"can i help you , sir ?
hello , may i make an appointment for sometime early this afternoon ?
i 'm sorry . all the appointments are filled .",i 'm afraid i ca n't . i 'm afraid i ca n't .,"[""oh , what a pity . i 'd like to see the doctor as soon as possible . i have a sharp pain in my chest .""]",0.8561420864494125,0.8561420864494125,0.8561420864494125,0.8561420864494125,0.88787067,0.8244135035338956,0.8561420864494125
dailydialog-zhao_00014,S2S_attn greedy_temp1.0_k0_p0.0,"can i help you , sir ?
hello , may i make an appointment for sometime early this afternoon ?
i 'm sorry . all the appointments are filled .","i 'm sorry , but i 'm not sure .","[""oh , what a pity . i 'd like to see the doctor as soon as possible . i have a sharp pain in my chest .""]",0.9152484117446564,0.9152484117446564,0.9152484117446564,0.9152484117446564,0.9157872,0.914709603488092,0.9152484117446564
dailydialog-zhao_00015,S2S_attn sample_temp1.0_k0_p0.0,"can i help you , sir ?
hello , may i make an appointment for sometime early this afternoon ?
i 'm sorry . all the appointments are filled .",make some <unk> refills . please bring the seat in front of me . a little later to be as soon as flight is at the gate .,"[""oh , what a pity . i 'd like to see the doctor as soon as possible . i have a sharp pain in my chest .""]",0.7353443059670789,0.7353443059670789,0.7353443059670789,0.7353443059670789,0.8712486,0.5994400090670313,0.7353443059670789
dailydialog-zhao_00016,VHRED_attn greedy_temp1.0_k0_p0.0,"can i help you , sir ?
hello , may i make an appointment for sometime early this afternoon ?
i 'm sorry . all the appointments are filled .",i 'm afraid i ca n't . i 'm afraid i ca n't .,"[""oh , what a pity . i 'd like to see the doctor as soon as possible . i have a sharp pain in my chest .""]",0.8561420864494125,0.8561420864494125,0.8561420864494125,0.8561420864494125,0.88787067,0.8244135035338956,0.8561420864494125
dailydialog-zhao_00017,negative-sample,"can i help you , sir ?
hello , may i make an appointment for sometime early this afternoon ?
i 'm sorry . all the appointments are filled .",are you sensitive to other things ?,"[""oh , what a pity . i 'd like to see the doctor as soon as possible . i have a sharp pain in my chest .""]",0.717168134293998,0.717168134293998,0.717168134293998,0.717168134293998,0.8867824,0.5475538608273759,0.717168134293998
dailydialog-zhao_00018,ground-truth,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",it should be back on in the next couple of days .,['it should be back on in the next couple of days .'],1.0000000596046448,1.0000000596046448,1.0000000596046448,1.0000000596046448,1.0000001,1.0,1.0000000596046448
dailydialog-zhao_00019,GPT2_medium greedy_temp1.0_k0_p0.0,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",i am not sure .,['it should be back on in the next couple of days .'],0.746576209236394,0.746576209236394,0.746576209236394,0.746576209236394,0.9239423,0.5692100909733984,0.746576209236394
dailydialog-zhao_00020,GPT2_medium top_temp1.0_k0_p0.5,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",i am not sure .,['it should be back on in the next couple of days .'],0.746576209236394,0.746576209236394,0.746576209236394,0.746576209236394,0.9239423,0.5692100909733984,0.746576209236394
dailydialog-zhao_00021,GPT2_small sample_temp1.0_k0_p0.0,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",for sure this weekend .,['it should be back on in the next couple of days .'],0.6796863564048166,0.6796863564048166,0.6796863564048166,0.6796863564048166,0.91638637,0.4429863469191302,0.6796863564048166
dailydialog-zhao_00022,HRED_attn sample_temp1.0_k0_p0.0,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",this last .,['it should be back on in the next couple of days .'],0.6070233020099859,0.6070233020099859,0.6070233020099859,0.6070233020099859,0.8442567,0.3697899049347362,0.6070233020099859
dailydialog-zhao_00023,S2S top_temp1.0_k0_p0.5,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",in about an hour .,['it should be back on in the next couple of days .'],0.6959434388115427,0.6959434388115427,0.6959434388115427,0.6959434388115427,0.9040272,0.4878596540360493,0.6959434388115427
dailydialog-zhao_00024,S2S_attn top_temp1.0_k0_p0.5,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",it will be at 5 00 p . m .,['it should be back on in the next couple of days .'],0.7858830458908577,0.7858830458908577,0.7858830458908577,0.7858830458908577,0.80861366,0.7631524338303602,0.7858830458908577
dailydialog-zhao_00025,VHRED_attn sample_temp1.0_k0_p0.0,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",can i have a meeting with us tomorrow then ?,['it should be back on in the next couple of days .'],0.779161123751358,0.779161123751358,0.779161123751358,0.779161123751358,0.9304551,0.6278671588872985,0.779161123751358
dailydialog-zhao_00026,negative-sample,"i have a problem with my cable .
what about it ?
my cable has been out for the past week or so .
the cable is down right now . i am very sorry .
when will it be working again ?",i had no idea that i ran it .,['it should be back on in the next couple of days .'],0.7911443272146674,0.7911443272146674,0.7911443272146674,0.7911443272146674,0.9174734,0.6648152786320631,0.7911443272146674
dailydialog-zhao_00027,ground-truth,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .",where do i get it ?,['where do i get it ?'],0.9999999701976776,0.9999999701976776,0.9999999701976776,0.9999999701976776,0.99999994,1.0,0.9999999701976776
dailydialog-zhao_00028,GPT2_medium sample_temp1.0_k0_p0.0,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .",what kind of buses are they on ?,['where do i get it ?'],0.9397948223984314,0.9397948223984314,0.9397948223984314,0.9397948223984314,0.9526317,0.9269579328370238,0.9397948223984314
dailydialog-zhao_00029,GPT2_medium top_temp1.0_k0_p0.5,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .",do you know where the bus stop is ?,['where do i get it ?'],0.9015363009263764,0.9015363009263764,0.9015363009263764,0.9015363009263764,0.9383023,0.864770323334076,0.9015363009263764
dailydialog-zhao_00030,GPT2_small top_temp1.0_k0_p0.5,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .",do you know where to get them from ?,['where do i get it ?'],0.87873868036096,0.87873868036096,0.87873868036096,0.87873868036096,0.95223045,0.8052469072307092,0.87873868036096
dailydialog-zhao_00031,HRED_attn greedy_temp1.0_k0_p0.0,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .",i do n't know .,['where do i get it ?'],0.7690297093696183,0.7690297093696183,0.7690297093696183,0.7690297093696183,0.9078495,0.6302099280966891,0.7690297093696183
dailydialog-zhao_00032,S2S greedy_temp1.0_k0_p0.0,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .",i think you should go to the bookstore .,['where do i get it ?'],0.950064878373004,0.950064878373004,0.950064878373004,0.950064878373004,0.91851413,0.9816156242463132,0.950064878373004
dailydialog-zhao_00033,S2S top_temp1.0_k0_p0.5,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .","let me see . oh , yes . there is one here .",['where do i get it ?'],0.962026076493372,0.962026076493372,0.962026076493372,0.962026076493372,0.93621653,0.9878356198026925,0.962026076493372
dailydialog-zhao_00034,VHRED_attn sample_temp1.0_k0_p0.0,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .",try my best to write in .,['where do i get it ?'],0.833183297484854,0.833183297484854,0.833183297484854,0.833183297484854,0.91093826,0.7554283320302548,0.833183297484854
dailydialog-zhao_00035,negative-sample,"did you get your bus pass ?
i have n't gone to get it yet .
why have n't you got it ?
i do n't know where to go to get one .
i know where to get them from .",are dancing figures a part of any of the boxes ?,['where do i get it ?'],0.8173080444914521,0.8173080444914521,0.8173080444914521,0.8173080444914521,0.92520034,0.7094157458508852,0.8173080444914521
dailydialog-zhao_00036,ground-truth,"what 's for dinner tonight ?
what are you planning on cooking ?",i 'm not making anything .,"[""i 'm not making anything .""]",0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.99999976,1.0,0.9999998807907104
dailydialog-zhao_00037,GPT2_small greedy_temp1.0_k0_p0.0,"what 's for dinner tonight ?
what are you planning on cooking ?",i 'm not sure . i 'm not sure .,"[""i 'm not making anything .""]",0.7598512020190077,0.7598512020190077,0.7598512020190077,0.7598512020190077,0.9368607,0.5828417234578762,0.7598512020190077
dailydialog-zhao_00038,GPT2_small sample_temp1.0_k0_p0.0,"what 's for dinner tonight ?
what are you planning on cooking ?",what 's new with you ?,"[""i 'm not making anything .""]",0.8261051176933903,0.8261051176933903,0.8261051176933903,0.8261051176933903,0.91739273,0.7348175046738901,0.8261051176933903
dailydialog-zhao_00039,GPT2_small top_temp1.0_k0_p0.9,"what 's for dinner tonight ?
what are you planning on cooking ?","how about some fried chicken , fried tofu , and fried rice .","[""i 'm not making anything .""]",0.82605791506834,0.82605791506834,0.82605791506834,0.82605791506834,0.8434768,0.8086390578283305,0.82605791506834
dailydialog-zhao_00040,HRED_attn greedy_temp1.0_k0_p0.0,"what 's for dinner tonight ?
what are you planning on cooking ?",i 'm going to have a dinner tonight .,"[""i 'm not making anything .""]",0.8116678108706132,0.8116678108706132,0.8116678108706132,0.8116678108706132,0.93821716,0.6851184586552889,0.8116678108706132
dailydialog-zhao_00041,S2S_attn greedy_temp1.0_k0_p0.0,"what 's for dinner tonight ?
what are you planning on cooking ?",i 'm going to the cinema .,"[""i 'm not making anything .""]",0.8680645373470484,0.8680645373470484,0.8680645373470484,0.8680645373470484,0.89820695,0.837922125460088,0.8680645373470484
dailydialog-zhao_00042,S2S_attn top_temp1.0_k0_p0.5,"what 's for dinner tonight ?
what are you planning on cooking ?",i 'm going to work .,"[""i 'm not making anything .""]",0.8833218986902516,0.8833218986902516,0.8833218986902516,0.8833218986902516,0.93026626,0.8363775362797342,0.8833218986902516
dailydialog-zhao_00043,VHRED_attn sample_temp1.0_k0_p0.0,"what 's for dinner tonight ?
what are you planning on cooking ?",i 'd prefer to bring a tomato salad .,"[""i 'm not making anything .""]",0.9015269623899749,0.9015269623899749,0.9015269623899749,0.9015269623899749,0.89159024,0.911463687162457,0.9015269623899749
dailydialog-zhao_00044,negative-sample,"what 's for dinner tonight ?
what are you planning on cooking ?",your monthly gross salary will increase by 500 .,"[""i 'm not making anything .""]",0.9069578786830705,0.9069578786830705,0.9069578786830705,0.9069578786830705,0.85562783,0.9582879225692356,0.9069578786830705
dailydialog-zhao_00045,ground-truth,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?",of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .,['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999,1.0,0.9999999403953552
dailydialog-zhao_00046,GPT2_medium top_temp1.0_k0_p0.5,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?","yes , i miss them very much . i 'm very happy to work with them .",['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.9530165810107849,0.9530165810107849,0.9530165810107849,0.9530165810107849,0.9517382,0.9542949832915587,0.9530165810107849
dailydialog-zhao_00047,GPT2_small sample_temp1.0_k0_p0.0,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?","they have been around for years , but for years now i have enjoyed working with them .",['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.9414979062455406,0.9414979062455406,0.9414979062455406,0.9414979062455406,0.9359471,0.9470486923014146,0.9414979062455406
dailydialog-zhao_00048,GPT2_small top_temp1.0_k0_p0.9,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?","they are very patient and helpful . i was taught that everyone is entitled to their own opinion , that is , they are expected to do their best to improve the company 's image and to make new",['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.9376274929030216,0.9376274929030216,0.9376274929030216,0.9376274929030216,0.9204705,0.9547845096555305,0.9376274929030216
dailydialog-zhao_00049,HRED_attn top_temp1.0_k0_p0.5,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?","yes , i have . but i think he is very smart .",['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.8647325898370801,0.8647325898370801,0.8647325898370801,0.8647325898370801,0.91161776,0.8178474237842676,0.8647325898370801
dailydialog-zhao_00050,S2S greedy_temp1.0_k0_p0.0,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?","yes , i have . i ' ve been working for a lot of time .",['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.9521224817828876,0.9521224817828876,0.9521224817828876,0.9521224817828876,0.93046796,0.9737770003470863,0.9521224817828876
dailydialog-zhao_00051,S2S top_temp1.0_k0_p0.5,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?","yes , i do . i ' ve always been to the school for a long time .",['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.9475080307041286,0.9475080307041286,0.9475080307041286,0.9475080307041286,0.94033414,0.954681920153832,0.9475080307041286
dailydialog-zhao_00052,VHRED_attn greedy_temp1.0_k0_p0.0,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?","yes , i think so . i think i ' ve got a lot of work in the office .",['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.9074444265421234,0.9074444265421234,0.9074444265421234,0.9074444265421234,0.92812216,0.8867666902653382,0.9074444265421234
dailydialog-zhao_00053,negative-sample,"would you rather have her or your old boss back ?
she 's far better than my old boss . he did n't know how to express his opinion without putting at least one other person down .
how about your new co workers ?
they are all pretty easy going . it 's a very friendly place to work .
do you miss your old co workers ?",what exactly does that mean ?,['of course . i spent so much time at my old workplace that i got to know them all very well . they were like family to me .'],0.8281826521204645,0.8281826521204645,0.8281826521204645,0.8281826521204645,0.8694652,0.7869001319501271,0.8281826521204645
dailydialog-zhao_00054,ground-truth,"hi linda , this is todd .
todd , good to hear from you !",i just wanted to tell you what a great time i had with you at the movies last week .,['i just wanted to tell you what a great time i had with you at the movies last week .'],1.0,1.0,1.0,1.0,1.0,1.0,1.0
dailydialog-zhao_00055,GPT2_medium sample_temp1.0_k0_p0.0,"hi linda , this is todd .
todd , good to hear from you !","actually , we ' re meeting next month . i ' m going to girls ' s college and you ' ll follow me .",['i just wanted to tell you what a great time i had with you at the movies last week .'],0.9146180033066494,0.9146180033066494,0.9146180033066494,0.9146180033066494,0.9257898,0.903446233149096,0.9146180033066494
dailydialog-zhao_00056,GPT2_medium top_temp1.0_k0_p0.5,"hi linda , this is todd .
todd , good to hear from you !","good to hear from you too , too .",['i just wanted to tell you what a great time i had with you at the movies last week .'],0.8884929042761657,0.8884929042761657,0.8884929042761657,0.8884929042761657,0.93093276,0.8460530483136839,0.8884929042761657
dailydialog-zhao_00057,GPT2_small top_temp1.0_k0_p0.5,"hi linda , this is todd .
todd , good to hear from you !",how are you ?,['i just wanted to tell you what a great time i had with you at the movies last week .'],0.7982951985346919,0.7982951985346919,0.7982951985346919,0.7982951985346919,0.8985032,0.6980872127508413,0.7982951985346919
dailydialog-zhao_00058,HRED_attn greedy_temp1.0_k0_p0.0,"hi linda , this is todd .
todd , good to hear from you !","hi , todd . i 'm going to talk about australia .",['i just wanted to tell you what a great time i had with you at the movies last week .'],0.889812416970605,0.889812416970605,0.889812416970605,0.889812416970605,0.9276608,0.8519640110728627,0.889812416970605
dailydialog-zhao_00059,HRED_attn sample_temp1.0_k0_p0.0,"hi linda , this is todd .
todd , good to hear from you !","hey ! wow , hi to linda , bye .",['i just wanted to tell you what a great time i had with you at the movies last week .'],0.7131593622262714,0.7131593622262714,0.7131593622262714,0.7131593622262714,0.90665525,0.5196634724727149,0.7131593622262714
dailydialog-zhao_00060,S2S top_temp1.0_k0_p0.5,"hi linda , this is todd .
todd , good to hear from you !","yes , you are welcome .",['i just wanted to tell you what a great time i had with you at the movies last week .'],0.8732270445843169,0.8732270445843169,0.8732270445843169,0.8732270445843169,0.93421185,0.8122422390023131,0.8732270445843169
dailydialog-zhao_00061,S2S_attn top_temp1.0_k0_p0.5,"hi linda , this is todd .
todd , good to hear from you !",why ?,['i just wanted to tell you what a great time i had with you at the movies last week .'],0.6289801556556924,0.6289801556556924,0.6289801556556924,0.6289801556556924,0.87541306,0.38254725112309135,0.6289801556556924
dailydialog-zhao_00062,negative-sample,"hi linda , this is todd .
todd , good to hear from you !",yes . her parents were raising money to have her treated in the united states .,['i just wanted to tell you what a great time i had with you at the movies last week .'],0.7740960069045364,0.7740960069045364,0.7740960069045364,0.7740960069045364,0.8470943,0.7010977164000151,0.7740960069045364
dailydialog-zhao_00063,ground-truth,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .",maybe i 'll go there then .,"[""maybe i 'll go there then .""]",1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000002,1.0,1.0000001192092896
dailydialog-zhao_00064,GPT2_medium top_temp1.0_k0_p0.5,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .",do you have any other suggestions ?,"[""maybe i 'll go there then .""]",0.8381701314644264,0.8381701314644264,0.8381701314644264,0.8381701314644264,0.9011694,0.7751708436402176,0.8381701314644264
dailydialog-zhao_00065,GPT2_small sample_temp1.0_k0_p0.0,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .",i love that place . it certainly is a culinary hotspot .,"[""maybe i 'll go there then .""]",0.927100630132094,0.927100630132094,0.927100630132094,0.927100630132094,0.9067466,0.9474546343639194,0.927100630132094
dailydialog-zhao_00066,GPT2_small top_temp1.0_k0_p0.9,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .",i must go to go to eat at a zoo next time .,"[""maybe i 'll go there then .""]",0.9430910533048662,0.9430910533048662,0.9430910533048662,0.9430910533048662,0.93891305,0.9472690592960423,0.9430910533048662
dailydialog-zhao_00067,HRED_attn sample_temp1.0_k0_p0.0,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .",sounds childish .,"[""maybe i 'll go there then .""]",0.6943236734594636,0.6943236734594636,0.6943236734594636,0.6943236734594636,0.9192171,0.4694302372387512,0.6943236734594636
dailydialog-zhao_00068,S2S_attn greedy_temp1.0_k0_p0.0,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .","yes , i know .","[""maybe i 'll go there then .""]",0.9092351809177506,0.9092351809177506,0.9092351809177506,0.9092351809177506,0.92141396,0.8970564037628388,0.9092351809177506
dailydialog-zhao_00069,S2S_attn top_temp1.0_k0_p0.5,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .","yeah , i think so .","[""maybe i 'll go there then .""]",0.9418296990299595,0.9418296990299595,0.9418296990299595,0.9418296990299595,0.9437702,0.9398892278481271,0.9418296990299595
dailydialog-zhao_00070,VHRED_attn top_temp1.0_k0_p0.5,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .",it 's so lucky .,"[""maybe i 'll go there then .""]",0.9211002276477769,0.9211002276477769,0.9211002276477769,0.9211002276477769,0.91945535,0.9227451058502109,0.9211002276477769
dailydialog-zhao_00071,negative-sample,"where are you going to get it from ?
i have n't the slightest idea .
i usually get my chinese food from panda express .
you like panda express ?
the food there is actually pretty good .",where are you going to get your chinese food from ?,"[""maybe i 'll go there then .""]",0.8224289963432814,0.8224289963432814,0.8224289963432814,0.8224289963432814,0.9118619,0.7329960961716703,0.8224289963432814
dailydialog-zhao_00072,ground-truth,"can i take your drink order ?
where is your wine list ?
the wine choices are posted on the little menu in the middle of the table .
do you have any mixed drinks available here ?",we can make a number of mixed drinks at our bar .,['we can make a number of mixed drinks at our bar .'],1.0000000596046448,1.0000000596046448,1.0000000596046448,1.0000000596046448,1.0000001,1.0,1.0000000596046448
dailydialog-zhao_00073,GPT2_medium sample_temp1.0_k0_p0.0,"can i take your drink order ?
where is your wine list ?
the wine choices are posted on the little menu in the middle of the table .
do you have any mixed drinks available here ?","drink of course , please .",['we can make a number of mixed drinks at our bar .'],0.8850842817696309,0.8850842817696309,0.8850842817696309,0.8850842817696309,0.91207874,0.8580898253266763,0.8850842817696309
dailydialog-zhao_00074,GPT2_small sample_temp1.0_k0_p0.0,"can i take your drink order ?
where is your wine list ?
the wine choices are posted on the little menu in the middle of the table .
do you have any mixed drinks available here ?","yes.no sugar , please .",['we can make a number of mixed drinks at our bar .'],0.8120177597169547,0.8120177597169547,0.8120177597169547,0.8120177597169547,0.86604774,0.7579877794513045,0.8120177597169547
dailydialog-zhao_00075,GPT2_small top_temp1.0_k0_p0.5,"can i take your drink order ?
where is your wine list ?
the wine choices are posted on the little menu in the middle of the table .
do you have any mixed drinks available here ?","yes , we have a variety of mixed drinks .",['we can make a number of mixed drinks at our bar .'],0.9501485412802646,0.9501485412802646,0.9501485412802646,0.9501485412802646,0.9376471,0.9626499782972234,0.9501485412802646
dailydialog-zhao_00076,HRED_attn sample_temp1.0_k0_p0.0,"can i take your drink order ?
where is your wine list ?
the wine choices are posted on the little menu in the middle of the table .
do you have any mixed drinks available here ?",yes . we can have back with us today .,['we can make a number of mixed drinks at our bar .'],0.8738375715684316,0.8738375715684316,0.8738375715684316,0.8738375715684316,0.90614164,0.8415335043810648,0.8738375715684316
